%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8,dt,ux,uz,sx,sz
2953231900,770593,1.64454093937679E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014464,0.000730940298591,0.001402615149719,2.20867937649204E-06,4.23827658744673E-06
2955293700,770594,1.64454093937881E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001403684623719,2.4511891988053E-06,4.24474230212473E-06
2957276900,770595,1.64454093938082E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001461323265655,2.32629264663149E-06,4.41399122213408E-06
2959214200,770596,1.64454093938284E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.696272134781,0,0,0,0,0,0,0,0,0,0.00201472,0.000770548486481,0.001402793395386,2.32865917002542E-06,4.23935386432805E-06
2961196700,770597,1.64454093938485E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.735498726368,0,0,0,0,0,0,0,0,0,0.002016,0.00077103803444,0.001482765432358,2.33161901614559E-06,4.48388266745025E-06
2963229800,770598,1.64454093938687E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001382508570251,2.44621153449989E-06,4.17645885011092E-06
2965234300,770599,1.64454093938888E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016256,0.000810681369354,0.001384090186767,2.45181176257162E-06,4.18602021541518E-06
2967205500,770600,1.6445409393909E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.66935634613,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001402258658386,2.32688416468812E-06,4.23612244436211E-06
2969846200,770601,1.64454093939291E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001462995260238,2.4511891988053E-06,4.42409766695957E-06
2971300000,770602,1.64454093939493E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.58109664917,0.774725317955,0,0,0,0,0,0,0,0,0,0.002014464,0.00077045057689,0.001560656262909,2.32806742638509E-06,4.71582878700677E-06
2973179600,770603,1.64454093939694E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.64974308014,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013952,0.000730754521415,0.001402258658386,2.20755679487027E-06,4.23612244436211E-06
2975206800,770604,1.64454093939896E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.725692093372,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001462995260238,2.4511891988053E-06,4.42409766695957E-06
2977320000,770605,1.64454093940097E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001402436904053,2.32747575793932E-06,4.23719944745808E-06
2979304600,770606,1.64454093940299E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.58109664917,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016,0.000731497630119,0.001383914451599,2.21204883347978E-06,4.18495730163405E-06
2981171200,770607,1.644540939405E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.64974308014,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000730847410003,0.001402436904053,2.20811805001193E-06,4.23719944745808E-06
2983483000,770608,1.64454093940702E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016512,0.000771233853623,0.001384265921935,2.33280348095562E-06,4.18708326416092E-06
2985281700,770609,1.64454093940903E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001461509042831,2.44621153449989E-06,4.41511358974054E-06
2987247100,770610,1.64454093941105E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016,0.0006919572258,0.001383914451599,2.09247865082007E-06,4.18495730163405E-06
2989455300,770611,1.64454093941306E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.58109664917,0.666852176189,0,0,0,0,0,0,0,0,0,0.002014464,0.000730940298591,0.001343349702254,2.20867937649204E-06,4.05919442190331E-06
2991503600,770612,1.64454093941508E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001403684623719,2.4511891988053E-06,4.24474230212473E-06
2993478600,770613,1.64454093941709E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000691254285126,0.001382508570251,2.0882294250585E-06,4.17645885011092E-06
2995430700,770614,1.64454093941911E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001382508570251,2.44621153449989E-06,4.17645885011092E-06
2997456300,770615,1.64454093942112E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.637432217598,0,0,0,0,0,0,0,0,0,0.002016,0.00077103803444,0.001285063350678,2.33161901614559E-06,3.88603157244897E-06
2999437300,770616,1.64454093942314E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001402436904053,2.32747575793932E-06,4.23719944745808E-06
3001470900,770617,1.64454093942515E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.61051654816,0.725692093372,0,0,0,0,0,0,0,0,0,0.002016256,0.000731590518707,0.001463181037414,2.21261065932893E-06,4.42522131865787E-06
3003456100,770618,1.64454093942717E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001382508570251,2.44621153449989E-06,4.17645885011092E-06
3005599800,770619,1.64454093942918E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001382508570251,2.44621153449989E-06,4.17645885011092E-06
3007818400,770620,1.6445409394312E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016512,0.000810784299949,0.001384265921935,2.45243440538863E-06,4.18708326416092E-06
3009457000,770621,1.64454093943321E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.58109664917,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014464,0.000809960855186,0.001382860040588,2.44745547627206E-06,4.17858265320405E-06
3011888800,770622,1.64454093943523E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002015744,0.000770940124848,0.00138373871643,2.33102689653243E-06,4.18389452281752E-06
3013815500,770623,1.64454093943724E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000730847410003,0.001382684305419,2.20811805001193E-06,4.17752068417518E-06
3015470500,770624,1.64454093943926E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014464,0.00077045057689,0.001382860040588,2.32806742638509E-06,4.17858265320405E-06
3017440800,770625,1.64454093944127E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002016,0.00077103803444,0.001462995260238,2.33161901614559E-06,4.42409766695957E-06
3019443500,770626,1.64454093944329E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.764918684959,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001540313696227,2.44558968218985E-06,4.65258529325689E-06
3021530400,770627,1.6445409394453E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.66935634613,0.666852176189,0,0,0,0,0,0,0,0,0,0.002016,0.00077103803444,0.001344373987197,2.33161901614559E-06,4.0653869372838E-06
3023531100,770628,1.64454093944732E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.637432217598,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001283757889496,2.32688416468812E-06,3.87814015359915E-06
3025736200,770629,1.64454093944933E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.66935634613,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016512,0.000771233853623,0.001404041115052,2.33280348095562E-06,4.24689863549211E-06
3027672700,770630,1.64454093945135E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001382508570251,2.44621153449989E-06,4.17645885011092E-06
3029649500,770631,1.64454093945336E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.58109664917,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001402436904053,2.44683346586062E-06,4.23719944745808E-06
3031728900,770632,1.64454093945538E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.64974308014,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016256,0.000731590518707,0.001403862869385,2.21261065932893E-06,4.24582040036209E-06
3033720900,770633,1.64454093945739E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001382684305419,2.32747575793932E-06,4.17752068417518E-06
3035692400,770634,1.64454093945941E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013952,0.000730754521415,0.001402258658386,2.20755679487027E-06,4.23612244436211E-06
3037701800,770635,1.64454093946142E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.637432217598,0,0,0,0,0,0,0,0,0,0.002016256,0.000810681369354,0.001285226533325,2.45181176257162E-06,3.88701856376442E-06
3039802200,770636,1.64454093946344E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.735498726368,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.00148144741864,2.32747575793932E-06,4.47591486330677E-06
3041797400,770637,1.64454093946545E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.61051654816,0.735498726368,0,0,0,0,0,0,0,0,0,0.002014464,0.000730940298591,0.001481635706314,2.20867937649204E-06,4.47705268722675E-06
3043744000,770638,1.64454093946747E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002015744,0.000810475508163,0.001462809483062,2.45056671408969E-06,4.42297415793814E-06
3045855600,770639,1.64454093946948E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001382684305419,2.44683346586062E-06,4.17752068417518E-06
3047906300,770640,1.64454093947149E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001382332835082,2.44558968218985E-06,4.17539715101128E-06
3050163200,770641,1.64454093947351E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016,0.0006919572258,0.001383914451599,2.09247865082007E-06,4.18495730163405E-06
3051721000,770642,1.64454093947553E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.735498726368,0,0,0,0,0,0,0,0,0,0.002014464,0.000809960855186,0.001481635706314,2.44745547627206E-06,4.47705268722675E-06
3053869700,770643,1.64454093947754E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001382684305419,2.32747575793932E-06,4.17752068417518E-06
3055748500,770644,1.64454093947955E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.637432217598,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001283757889496,2.32688416468812E-06,3.87814015359915E-06
3058594900,770645,1.64454093948157E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016256,0.000810681369354,0.001384090186767,2.45181176257162E-06,4.18602021541518E-06
3059978700,770646,1.64454093948358E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001402436904053,2.32747575793932E-06,4.23719944745808E-06
3062227800,770647,1.6445409394856E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001402258658386,2.32688416468812E-06,4.23612244436211E-06
3063961000,770648,1.64454093948761E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002015744,0.000810475508163,0.00134420327304,2.45056671408969E-06,4.06435452361587E-06
3065976000,770649,1.64454093948963E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.66935634613,0.725692093372,0,0,0,0,0,0,0,0,0,0.002014208,0.000691342152711,0.001461694820007,2.08876034209063E-06,4.41623610002387E-06
3067993100,770650,1.64454093949164E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001382508570251,2.44621153449989E-06,4.17645885011092E-06
3069920000,770651,1.64454093949366E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.58109664917,0.735498726368,0,0,0,0,0,0,0,0,0,0.002016,0.00077103803444,0.001482765432358,2.33161901614559E-06,4.48388266745025E-06
3071940000,770652,1.64454093949567E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.00201344,0.000730568744239,0.001461137488479,2.20643449860225E-06,4.41286899720449E-06
3073820900,770653,1.64454093949769E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016512,0.000810784299949,0.001404041115052,2.45243440538863E-06,4.24689863549211E-06
3075961900,770654,1.6445409394997E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001382684305419,2.32747575793932E-06,4.17752068417518E-06
3077954300,770655,1.64454093950172E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001461323265655,2.32629264663149E-06,4.41399122213408E-06
3079842200,770656,1.64454093950373E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001382332835082,2.44558968218985E-06,4.17539715101128E-06
3081906400,770657,1.64454093950575E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.627625584602,0,0,0,0,0,0,0,0,0,0.002016256,0.000771135944031,0.001265453850707,2.33221121095333E-06,3.82721837881752E-06
3083895600,770658,1.64454093950776E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.00140208041272,2.44558968218985E-06,4.2350455781588E-06
3085967000,770659,1.64454093950977E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.58109664917,0.764918684959,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001540509515411,2.32688416468812E-06,4.65376832937016E-06
3088084400,770660,1.64454093951179E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002015744,0.000810475508163,0.001462809483062,2.45056671408969E-06,4.42297415793814E-06
3089897100,770661,1.6445409395138E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.764918684959,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001540509515411,2.44621153449989E-06,4.65376832937016E-06
3092182400,770662,1.64454093951582E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001382508570251,2.32688416468812E-06,4.17645885011092E-06
3094220700,770663,1.64454093951783E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.666852176189,0,0,0,0,0,0,0,0,0,0.002016256,0.000810681369354,0.001344544701354,2.45181176257162E-06,4.06641948206021E-06
3096182000,770664,1.64454093951985E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.58109664917,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001342837559783,2.44558968218985E-06,4.05609993417744E-06
3098093200,770665,1.64454093952186E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.735498726368,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001481259130966,2.32688416468812E-06,4.47477718399172E-06
3100064800,770666,1.64454093952388E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.64974308014,0.725692093372,0,0,0,0,0,0,0,0,0,0.002015744,0.000731404741531,0.001462809483062,2.21148707896907E-06,4.42297415793814E-06
3102178800,770667,1.64454093952589E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.61051654816,0.725692093372,0,0,0,0,0,0,0,0,0,0.002014208,0.000691342152711,0.001461694820007,2.08876034209063E-06,4.41623610002387E-06
3104160100,770668,1.6445409395279E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.66935634613,0.686465501785,0,0,0,0,0,0,0,0,0,0.00201344,0.000770058938523,0.001382157099914,2.32570120376942E-06,4.17433558687624E-06
3106219500,770669,1.64454093952992E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002015744,0.000810475508163,0.00138373871643,2.45056671408969E-06,4.18389452281752E-06
3108251700,770670,1.64454093953193E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001461323265655,2.44558968218985E-06,4.41399122213408E-06
