,field.header.stamp,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,type,delta_x,delta_z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,delta_angle,x,z
2064,1644542225879649878,,,,gyr,-6.747864654329874e-07,5.555876708626728e-07,-0.00523598771542,0.0209439508617,0.00523598771542,-0.00010496184543651038,0.0052216260573649045,-0.1801236342153177
2065,1644542225881015539,0.912018418312,-9.61051654816,0.0784531980753,acc,3.7130627976252477e-06,-3.1940325467031007e-07,,,,,0.005220951270899472,-0.18012307862764684
2066,1644542225883029461,0.176519691944,-9.66935634613,0.666852176189,acc,7.159430097955371e-07,-2.7046736194221217e-06,,,,,0.005224664333697097,-0.18012339803090152
2067,1644542225884661198,,,,gyr,7.162032243237627e-07,-2.7046047257115593e-06,0.0,0.0191986225545,0.0,-9.621044117981694e-05,0.005224664333697097,-0.18012339803090152
2068,1644542225885043144,0.961051702499,-9.62032318115,0.343232750893,acc,3.896987024191078e-06,-1.3917810800702698e-06,,,,,0.005225380536921421,-0.18012610263562723
2069,1644542225887056828,0.490332484245,-9.5222568512,0.264779537916,acc,1.988260591505366e-06,-1.0736607049112757e-06,,,,,0.005229277523945613,-0.1801274944167073
2070,1644542225889070749,-0.245166242123,-9.43399715424,0.166713044047,acc,-9.943643173241883e-07,-6.76167733360549e-07,,,,,0.005231265784537118,-0.1801285680774122
2071,1644542225889670610,,,,gyr,-9.943170206198152e-07,-6.762372821068618e-07,-0.00523598771542,0.0139626339078,0.0,-6.994458584934022e-05,0.005231265784537118,-0.1801285680774122
2072,1644542225891084433,-0.245166242123,-9.57129001617,0.274586200714,acc,-9.941302957547106e-07,-1.1134259699139971e-06,,,,,0.0052302714675164985,-0.18012924431469432
2073,1644542225893098354,-0.362846046686,-9.57129001617,0.549172401428,acc,-1.4716592234818807e-06,-2.2273761481618294e-06,,,,,0.005229277337220744,-0.18013035774066424
2074,1644542225894684076,,,,gyr,-1.4715422822174104e-06,-2.2274534085151805e-06,-0.0069813169539,0.0104719754308,0.00523598771542,-5.250089277515115e-05,0.005229277337220744,-0.18013035774066424
2075,1644542225895112038,1.13757133484,-9.80665016174,-0.137293100357,acc,4.612764456287584e-06,5.567129849569986e-07,,,,,0.005227805794938526,-0.18013258519407277
2076,1644542225897127867,0.38245934248,-9.62032318115,0.166713044047,acc,1.55414899360611e-06,-6.774495504452347e-07,,,,,0.005232418559394813,-0.1801320284810878
2077,1644542225899139643,-0.0686465501785,-9.61051654816,0.38245934248,acc,-2.7782924731738924e-07,-1.5479057720223498e-06,,,,,0.00523397270838842,-0.18013270593063826
2078,1644542225899693489,,,,gyr,-2.7782924731738924e-07,-1.5479057720223498e-06,-0.00523598771542,0.0,-0.00174532923847,-0.0,0.00523397270838842,-0.18013270593063826
2079,1644542225901153326,-0.196132987738,-9.80665016174,0.402072638273,acc,-7.953034225352816e-07,-1.6303720705741994e-06,,,,,0.0052336948791411025,-0.1801342538364103
2080,1644542225903169155,-0.0980664938688,-9.53206348419,0.225552946329,acc,-3.9849972487113514e-07,-9.165494095896984e-07,,,,,0.0052328995757185675,-0.18013588420848087
2081,1644542225904705048,,,,gyr,-3.9843558875059644e-07,-9.165772921901136e-07,0.0,0.0139626339078,0.00174532923847,-6.997456362434025e-05,0.0052328995757185675,-0.18013588420848087
2082,1644542225905182838,0.0294199492782,-9.62032318115,0.0294199492782,acc,1.1929551791166445e-07,-1.1929551791166445e-07,,,,,0.005232501140129817,-0.18013680078577307
2083,1644542225907196760,-0.343232750893,-9.57129001617,0.274586200714,acc,-1.3921114750908047e-06,-1.1136891800710211e-06,,,,,0.005232620435647729,-0.18013692008129098
2084,1644542225909210443,-0.00980664975941,-9.75761604309,0.451105892658,acc,-3.9765172637262036e-08,-1.8291979564191955e-06,,,,,0.0052312283241726385,-0.18013803377047105
2085,1644542225909716606,,,,gyr,-3.9733173305368415e-08,-1.829198651776815e-06,-0.0069813169539,0.00349065847695,0.0,-1.749363741542659e-05,0.0052312283241726385,-0.18013803377047105
2086,1644542225911224365,0.558979034424,-9.45361042023,0.0294199492782,acc,2.2671529046463682e-06,-1.1932383748408468e-07,,,,,0.005231188590999333,-0.18013986296912282
2087,1644542225913238049,0.225552946329,-9.71838951111,0.00980664975941,acc,9.145998865940905e-07,-3.976521213223966e-08,,,,,0.00523345574390398,-0.1801399822929603
2088,1644542225914727926,,,,gyr,9.146044021153105e-07,-3.96612189063899e-08,-0.00349065847695,0.0226892791688,0.0,-0.00011370323848419082,0.00523345574390398,-0.1801399822929603
2089,1644542225915251970,-0.38245934248,-9.56148338318,0.696272134781,acc,-1.5512083543646459e-06,-2.8239946902070347e-06,,,,,0.005234370348306095,-0.18014002195417922
2090,1644542225917265654,-0.264779537916,-9.75761604309,0.166713044047,acc,-1.0736607049112757e-06,-6.760085986938737e-07,,,,,0.00523281913995173,-0.18014284594886942
2091,1644542225919281483,-0.0686465501785,-9.42419052124,0.176519691944,acc,-2.7894982557531875e-07,-7.172995168781217e-07,,,,,0.005231745479246819,-0.1801435219574681
2092,1644542225919739246,,,,gyr,-2.7886826449427116e-07,-7.173312297398189e-07,-0.00349065847695,0.0226892791688,0.0,-0.00011370323848419082,0.005231745479246819,-0.1801435219574681
2093,1644542225921293259,-0.470719188452,-9.8949098587,0.402072638273,acc,-1.9051147870564286e-06,-1.6272855397370157e-06,,,,,0.005231466610982324,-0.18014423928869785
2094,1644542225923306942,-0.12748645246,-9.49283695221,0.196132987738,acc,-5.169472669419571e-07,-7.953034225352816e-07,,,,,0.005229561496195268,-0.1801458665742376
2095,1644542225924750805,,,,gyr,-5.168777012021191e-07,-7.953486359421914e-07,0.0,0.0174532923847,0.0,-8.746820453017474e-05,0.005229561496195268,-0.1801458665742376
2096,1644542225925322771,-0.12748645246,-9.80665016174,0.451105892658,acc,-5.180496847177506e-07,-1.8330988191793968e-06,,,,,0.005229044618494065,-0.18014666192287354
2097,1644542225927336454,-0.225552946329,-9.64974308014,0.225552946329,acc,-9.145989782095978e-07,-9.145989782095978e-07,,,,,0.0052285265688093475,-0.18014849502169272
2098,1644542225929350376,-0.343232750893,-9.62032318115,0.0980664938688,acc,-1.3921114750908047e-06,-3.9774610983797795e-07,,,,,0.005227611969831138,-0.18014940962067094
2099,1644542225929762125,,,,gyr,-1.3921045171820225e-06,-3.9777046171397516e-07,0.00174532923847,0.00349065847695,0.00174532923847,-1.7492806638709073e-05,0.005227611969831138,-0.18014940962067094
2100,1644542225931366205,0.490332484245,-9.57129001617,0.38245934248,acc,1.992498684906881e-06,-1.55414899360611e-06,,,,,0.005226219865313957,-0.18014980739113265
2101,1644542225933379889,0.725692093372,-9.71838951111,0.57859236002,acc,2.9426257431021783e-06,-2.3461476139913357e-06,,,,,0.0052282123639988635,-0.18015136154012626
2102,1644542225934773684,,,,gyr,2.9426052216576772e-06,-2.3461733525206224e-06,-0.00174532923847,-0.00174532923847,-0.00174532923847,8.746820453017475e-06,0.0052282123639988635,-0.18015136154012626
2103,1644542225935393572,0.529559075832,-9.71838951111,0.294199496508,acc,2.147319277093805e-06,-1.1929551942252736e-06,,,,,0.0052311549692205216,-0.18015370771347877
2104,1644542225937405586,0.627625584602,-9.34573745728,-0.00980664975941,acc,2.5407541025910274e-06,3.9699282852999984e-08,,,,,0.005233302288497615,-0.18015490066867298
2105,1644542225939421177,-0.274586200714,-9.62032318115,0.166713044047,acc,-1.11553584289357e-06,-6.772895929538275e-07,,,,,0.005235843042600206,-0.18015486096939012
2106,1644542225939785242,,,,gyr,-1.1154706723049648e-06,-6.773969211114994e-07,-0.0069813169539,0.0191986225545,0.00523598771542,-9.621501045198491e-05,0.005235843042600206,-0.18015486096939012
2107,1644542225941435099,-0.225552946329,-9.71838951111,0.176519691944,acc,-9.148160949332792e-07,-7.159430097955371e-07,,,,,0.005234727571927901,-0.18015553836631124
2108,1644542225943448782,-0.00980664975941,-9.70858287811,0.549172401428,acc,-3.9765172637262036e-08,-2.2268497281091876e-06,,,,,0.005233812755832967,-0.18015625430932103
2109,1644542225944796562,,,,gyr,-3.988203413757333e-08,-2.226847638229406e-06,-0.0069813169539,-0.0104719754308,0.0,5.247841991587665e-05,0.005233812755832967,-0.18015625430932103
2110,1644542225945462704,0.294199496508,-9.30651092529,-0.264779537916,acc,1.1932383899530623e-06,1.0739145146933057e-06,,,,,0.0052337728737988296,-0.18015848115695926
2111,1644542225947476387,0.0,-9.75761604309,0.558979034424,acc,0.0,-2.266614832772176e-06,,,,,0.005234966112188782,-0.18015740724244456
2112,1644542225949492216,0.274586200714,-9.64974308014,0.0784531980753,acc,1.115799302301275e-06,-3.18799792007393e-07,,,,,0.005234966112188782,-0.18015967385727732
2113,1644542225949808121,,,,gyr,1.1158160316719205e-06,-3.187412333914403e-07,-0.00349065847695,0.0104719754308,0.00174532923847,-5.248092271800461e-05,0.005234966112188782,-0.18015967385727732
2114,1644542225951505899,0.176519691944,-9.48303031921,0.57859236002,acc,7.157730923646017e-07,-2.346145283787559e-06,,,,,0.0052360819282204546,-0.1801599925985107
2115,1644542225953517675,-0.294199496508,-9.64974308014,0.0392265990376,acc,-1.1906967569882706e-06,-1.5875956558776591e-07,,,,,0.005236797701312819,-0.1801623387437945
2116,1644542225954819679,,,,gyr,-1.1907050871953608e-06,-1.5869707651714802e-07,0.0,-0.0104719754308,0.0,5.2480912246029184e-05,0.005236797701312819,-0.1801623387437945
2117,1644542225955533504,-0.362846046686,-9.66935634613,0.196132987738,acc,-1.474449060740336e-06,-7.969994497438957e-07,,,,,0.005235606996225624,-0.180162497440871
2118,1644542225957549334,0.225552946329,-9.5222568512,0.166713044047,acc,9.165503189422648e-07,-6.774502225753795e-07,,,,,0.0052341325471648836,-0.18016329444032075
2119,1644542225959561110,-0.274586200714,-9.70858287811,0.294199496508,acc,-1.111316989269557e-06,-1.1906967569882706e-06,,,,,0.005235049097483826,-0.18016397189054334
2120,1644542225959828854,,,,gyr,-1.1112545286021065e-06,-1.1907550505468569e-06,-0.00523598771542,0.0104719754308,0.00523598771542,-5.245595752857759e-05,0.005235049097483826,-0.18016397189054334
2121,1644542225961574793,-0.38245934248,-9.64974308014,0.225552946329,acc,-1.5508417404075745e-06,-9.145989782095978e-07,,,,,0.005233937842955224,-0.18016516264559387
2122,1644542225963590622,0.176519691944,-9.71838951111,0.598205626011,acc,7.172995168781217e-07,-2.430848376211716e-06,,,,,0.005232387001214816,-0.1801660772445721
2123,1644542225964840412,,,,gyr,7.170443666467194e-07,-2.4309236518872672e-06,-0.00174532923847,-0.0209439508617,-0.00174532923847,0.00010496182449255953,0.005232387001214816,-0.1801660772445721
2124,1644542225965604305,0.529559075832,-9.83607006073,0.0686465501785,acc,2.147319277093805e-06,-2.7835621601364845e-07,,,,,0.005233104045581463,-0.18016850816822397
2125,1644542225967618227,0.558979034424,-9.64974308014,0.343232750893,acc,2.2671529046463682e-06,-1.3921114750908047e-06,,,,,0.005235251364858556,-0.18016878652444
2126,1644542225969631910,0.470719188452,-9.56148338318,0.0392265990376,acc,1.9087282865898754e-06,-1.5906069054888596e-07,,,,,0.005237518517763203,-0.18017017863591508
2127,1644542225969851732,,,,gyr,1.908735240809421e-06,-1.589772178597038e-07,-0.00349065847695,0.00872664619237,0.00349065847695,-4.3732016596747625e-05,0.005237518517763203,-0.18017017863591508
2128,1644542225971647739,0.470719188452,-9.53206348419,0.362846046686,acc,1.912798752045171e-06,-1.474449060740336e-06,,,,,0.005239427253004012,-0.18017033761313295
2129,1644542225973661423,0.529559075832,-9.7478094101,0.686465501785,acc,2.1473214098225514e-06,-2.783564924784993e-06,,,,,0.0052413400517560575,-0.18017181206219368
2130,1644542225974863291,,,,gyr,2.147199671055947e-06,-2.7836588332970737e-06,-0.00349065847695,-0.00872664619237,-0.00174532923847,4.37341022651876e-05,0.0052413400517560575,-0.18017181206219368
2131,1644542225975673199,-0.0686465501785,-9.53206348419,0.0294199492782,acc,-2.7782924731738924e-07,-1.1906967419082443e-07,,,,,0.005243487251427113,-0.18017459572102698
2132,1644542225977689028,0.0392265990376,-9.49283695221,0.166713044047,acc,1.5939989600349333e-07,-6.774495504452347e-07,,,,,0.005243209422179796,-0.18017471479070118
2133,1644542225979702711,-0.362846046686,-9.75761604309,0.343232750893,acc,-1.4713114102368949e-06,-1.3917810800702698e-06,,,,,0.0052433688220758,-0.18017539224025164
2134,1644542225979874849,,,,gyr,-1.4712992365238242e-06,-1.3917939493111973e-06,-0.00174532923847,0.00174532923847,-0.00174532923847,-8.746818707688236e-06,0.0052433688220758,-0.18017539224025164
2135,1644542225981716633,-0.470719188452,-9.57129001617,0.245166242123,acc,-1.9091813997485995e-06,-9.943653048153203e-07,,,,,0.005241897522839276,-0.18017678403420095
2136,1644542225983730316,-0.343232750893,-9.61051654816,0.245166242123,acc,-1.3917810800702698e-06,-9.941293083802777e-07,,,,,0.005239988341439527,-0.18017777839950577
2137,1644542225984886169,,,,gyr,-1.3918506371102138e-06,-9.94031921317474e-07,0.0,-0.0139626339078,0.00174532923847,6.997122655483629e-05,0.005239988341439527,-0.18017777839950577
2138,1644542225985746145,-0.0686465501785,-9.88510322571,0.402072638273,acc,-2.7894982557531875e-07,-1.6338489264678203e-06,,,,,0.005238596490802417,-0.1801787724314271
2139,1644542225987757921,-0.294199496508,-9.56148338318,0.0686465501785,acc,-1.1906967569882706e-06,-2.7782924731738924e-07,,,,,0.005238317540976842,-0.18018040628035356
2140,1644542225989773750,0.274586200714,-9.75761604309,0.490332484245,acc,1.115799302301275e-06,-1.992498684906881e-06,,,,,0.005237126844219854,-0.1801806841096009
2141,1644542225989897728,,,,gyr,1.115747017832383e-06,-1.992527963309375e-06,0.0,-0.00523598771542,0.00174532923847,2.624046135910254e-05,0.005237126844219854,-0.1801806841096009
2142,1644542225991789341,0.176519691944,-9.7478094101,0.176519691944,acc,7.171301501241958e-07,-7.171301501241958e-07,,,,,0.005238242591237686,-0.1801826766375642
2143,1644542225993803263,0.166713044047,-9.70858287811,0.225552946329,acc,6.761684048545165e-07,-9.148160949332792e-07,,,,,0.00523895972138781,-0.18018339376771433
2144,1644542225994909286,,,,gyr,6.761684048545165e-07,-9.148160949332792e-07,-0.00523598771542,0.0,0.00174532923847,-0.0,0.00523895972138781,-0.18018339376771433
2145,1644542225995815039,-0.00980664975941,-9.53206348419,0.0392265990376,acc,-3.968989139698195e-08,-1.5875956558776591e-07,,,,,0.005239635889792664,-0.18018430858380927
2146,1644542225997830868,0.0784531980753,-9.81645679474,0.402072638273,acc,3.18799792007393e-07,-1.6338489264678203e-06,,,,,0.005239596199901267,-0.18018446734337484
2147,1644542225999844551,0.294199496508,-9.66935634613,0.274586200714,acc,1.1929551942252736e-06,-1.1134248640545938e-06,,,,,0.005239914999693275,-0.1801861011923013
2148,1644542225999920368,,,,gyr,1.1929551942252736e-06,-1.1134248640545938e-06,0.0,0.0,0.0,-0.0,0.005239914999693275,-0.1801861011923013
2149,1644542226001858473,0.166713044047,-9.66935634613,0.402072638273,acc,6.761684048545165e-07,-1.6307591047288162e-06,,,,,0.005241107954887501,-0.18018721461716536
2150,1644542226003872156,0.0,-9.67916297913,0.225552946329,acc,0.0,-9.145989782095978e-07,,,,,0.005241784123292355,-0.18018884537627008
2151,1644542226004931927,,,,gyr,-2.3999499144029424e-11,-9.145989778947188e-07,-0.00349065847695,-0.00523598771542,0.0,2.624046135910254e-05,0.005241784123292355,-0.18018884537627008
2152,1644542226005885839,0.245166242123,-9.83607006073,0.38245934248,acc,9.941293083802777e-07,-1.5508417404075745e-06,,,,,0.005241784099292855,-0.18018975997524797
2153,1644542226007899761,-0.0294199492782,-9.66935634613,0.196132987738,acc,-1.1932383748408468e-07,-7.954922196775783e-07,,,,,0.005242778228601236,-0.1801913108169884
2154,1644542226009913683,-0.12748645246,-9.61051654816,0.196132987738,acc,-5.170699850944901e-07,-7.954922196775783e-07,,,,,0.005242658904763752,-0.18019210630920807
2155,1644542226009943485,,,,gyr,-5.170491108377886e-07,-7.955057875559605e-07,-0.00349065847695,0.00523598771542,0.00349065847695,-2.6240456123114826e-05,0.005242658904763752,-0.18019210630920807
2156,1644542226011927128,-0.490332484245,-9.57129001617,0.0,acc,-1.9877886544174665e-06,-0.0,,,,,0.005242141855652914,-0.18019290181499562
2157,1644542226013943195,-0.294199496508,-9.78703689575,0.313812792301,acc,-1.1957815464290641e-06,-1.275500300037762e-06,,,,,0.0052401540669984965,-0.18019290181499562
2158,1644542226014955044,,,,gyr,-1.1957927029554335e-06,-1.2754898407024822e-06,-0.00349065847695,-0.00174532923847,0.0,8.746820453017475e-06,0.0052401540669984965,-0.18019290181499562
2159,1644542226015957117,-0.0980664938688,-9.48303031921,0.38245934248,acc,-3.9774610983797795e-07,-1.551209894850831e-06,,,,,0.005238958274295541,-0.1801941773048363
2160,1644542226017972946,0.598205626011,-9.71838951111,0.12748645246,acc,2.430848376211716e-06,-5.180496847177506e-07,,,,,0.005238560528185703,-0.18019572851473115
2161,1644542226019966841,,,,gyr,2.4308438446159495e-06,-5.180709479019726e-07,0.0,-0.00174532923847,0.00349065847695,8.74723584137623e-06,0.005238560528185703,-0.18019572851473115
2162,1644542226019986868,0.245166242123,-9.61051654816,0.245166242123,acc,9.943653048153203e-07,-9.943653048153203e-07,,,,,0.005240991372030319,-0.18019624658567904
2163,1644542226021998644,-0.0784531980753,-9.66935634613,0.362846046686,acc,-3.175191311759366e-07,-1.4685260043036362e-06,,,,,0.005241985737335135,-0.18019724095098386
2164,1644542226024014473,-0.696272134781,-9.67916297913,0.274586200714,acc,-2.8293481616348693e-06,-1.115799302301275e-06,,,,,0.005241668218203959,-0.18019870947698816
2165,1644542226024978161,,,,gyr,-2.8293481616348693e-06,-1.115799302301275e-06,-0.0069813169539,0.0,0.0,-0.0,0.005241668218203959,-0.18019870947698816
2166,1644542226026028395,-0.00980664975941,-9.66935634613,0.245166242123,acc,-3.977461249473545e-08,-9.943653048153203e-07,,,,,0.005238838870042324,-0.18019982527629047
2167,1644542226028042078,-0.0980664938688,-9.38496398926,0.0294199492782,acc,-3.9765171126682975e-07,-1.1929551791166445e-07,,,,,0.005238799095429829,-0.1802008196415953
2168,1644542226029988050,,,,gyr,-3.976506681428629e-07,-1.1929899493618988e-07,-0.00174532923847,0.00174532923847,0.0,-8.74390575318923e-06,0.005238799095429829,-0.1802008196415953
2169,1644542226030057907,0.38245934248,-9.86548995972,0.402072638273,acc,1.55414899360611e-06,-1.6338489264678203e-06,,,,,0.005238401444761686,-0.18020093894059022
2170,1644542226032071829,-0.0294199492782,-9.35554409027,0.225552946329,acc,-1.1932383748408468e-07,-9.148160949332792e-07,,,,,0.0052399555937552925,-0.18020257278951668
2171,1644542226034085751,0.0686465501785,-9.64974308014,0.12748645246,acc,2.784222950177553e-07,-5.170699850944901e-07,,,,,0.005239836269917808,-0.1802034876056116
2172,1644542226035001516,,,,gyr,2.783951479982093e-07,-5.17084601800929e-07,-0.00174532923847,-0.0104719754308,0.00349065847695,5.250089277515115e-05,0.005239836269917808,-0.1802034876056116
2173,1644542226036101580,0.245166242123,-9.57129001617,0.558979034424,acc,9.962493424554722e-07,-2.2714485104842318e-06,,,,,0.005240114665065806,-0.18020400469021342
2174,1644542226038113356,0.225552946329,-9.5222568512,0.0294199492782,acc,9.128675096688576e-07,-1.1906967419082443e-07,,,,,0.005241110914408261,-0.1802062761387239
2175,1644542226040011168,,,,gyr,9.12866468549207e-07,-1.1907765583614138e-07,0.0,-0.00174532923847,0.0,8.743492110159711e-06,0.005241110914408261,-0.1802062761387239
2176,1644542226040129185,0.196132987738,-9.67916297913,0.627625584602,acc,7.969994497438957e-07,-2.5503983360575187e-06,,,,,0.00524202378087681,-0.18020639521637974
2177,1644542226042141199,-0.274586200714,-9.70858287811,-0.0294199492782,acc,-1.111579950045197e-06,1.1909784855887848e-07,,,,,0.005242820780326555,-0.1802089456147158
2178,1644542226044156790,-0.176519691944,-9.43399715424,0.343232750893,acc,-7.171301501241958e-07,-1.3944198036189938e-06,,,,,0.0052417092003765094,-0.18020882651686723
2179,1644542226045022726,,,,gyr,-7.170935596656318e-07,-1.3944386209611586e-06,-0.00174532923847,0.00523598771542,0.00349065847695,-2.6240456123114826e-05,0.0052417092003765094,-0.18020882651686723
2180,1644542226046170712,0.245166242123,-9.5222568512,-0.00980664975941,acc,9.943653048153203e-07,3.977461249473545e-08,,,,,0.0052409921068168434,-0.1802102209554882
2181,1644542226048184633,-0.176519691944,-9.64974308014,0.57859236002,acc,-7.159422988019315e-07,-2.3466999049226124e-06,,,,,0.005241986472121659,-0.1802101811808757
2182,1644542226050034285,,,,gyr,-7.161065063508178e-07,-2.3466498014274774e-06,-0.00349065847695,-0.0139626339078,-0.00174532923847,6.997456362434025e-05,0.005241986472121659,-0.1802101811808757
2183,1644542226050198078,-0.294199496508,-9.70858287811,0.196132987738,acc,-1.1926732168161398e-06,-7.951154376053804e-07,,,,,0.005241270365615308,-0.18021252783067712
2184,1644542226052213669,-0.0392265990376,-9.38496398926,0.0392265990376,acc,-1.5936225894627104e-07,-1.5936225894627104e-07,,,,,0.005240077692398492,-0.18021332294611472
2185,1644542226054227352,0.00980664975941,-9.81645679474,0.313812792301,acc,3.9765172637262036e-08,-1.2724855243918985e-06,,,,,0.005239918330139546,-0.18021348230837367
2186,1644542226055044889,,,,gyr,3.98208130064576e-08,-1.2724837844127133e-06,0.0,0.00872664619237,0.00174532923847,-4.372576831807389e-05,0.005239918330139546,-0.18021348230837367
2187,1644542226056240797,-0.0392265990376,-9.53206348419,0.137293100357,acc,-1.590230935614776e-07,-5.565808425677971e-07,,,,,0.005239958150952552,-0.1802147547921581
2188,1644542226058256388,0.176519691944,-9.88510322571,0.57859236002,acc,7.171301501241958e-07,-2.3505934178351535e-06,,,,,0.005239799127858991,-0.18021531137300068
2189,1644542226060055971,,,,gyr,7.170067995668857e-07,-2.3506310466685218e-06,-0.00174532923847,-0.0104719754308,-0.00174532923847,5.247592758572412e-05,0.005239799127858991,-0.18021531137300068
2190,1644542226060269833,0.0784531980753,-9.43399715424,0.294199496508,acc,3.1804618712336067e-07,-1.1926732168161398e-06,,,,,0.0052405161346585575,-0.18021766200404735
2191,1644542226062281609,-0.490332484245,-9.64974308014,0.245166242123,acc,-1.984494554771095e-06,-9.922472773875712e-07,,,,,0.005240834180845681,-0.18021885467726417
2192,1644542226064294815,-0.470719188452,-9.48303031921,-0.00980664975941,acc,-1.9078241169090497e-06,3.9746335768911524e-08,,,,,0.00523884968629091,-0.18021984692454157
2193,1644542226065066814,,,,gyr,-1.9078241169090497e-06,3.9746335768911524e-08,0.00174532923847,0.0,0.00523598771542,-0.0,0.00523884968629091,-0.18021984692454157
2194,1644542226066310644,-0.294199496508,-9.80665016174,0.558979034424,acc,-1.195499235167049e-06,-2.2714485104842318e-06,,,,,0.005236941862174001,-0.1802198071782058
2195,1644542226068326235,0.274586200714,-9.70858287811,0.362846046686,acc,1.11553584289357e-06,-1.4741009179556681e-06,,,,,0.005235746362938834,-0.18022207862671627
2196,1644542226070077658,,,,gyr,1.11553584289357e-06,-1.4741009179556681e-06,-0.00349065847695,0.0,0.0,-0.0,0.005235746362938834,-0.18022207862671627
2197,1644542226070337534,-0.137293100357,-9.66935634613,0.245166242123,acc,-5.553950282450326e-07,-9.917768017079357e-07,,,,,0.005236861898781728,-0.1802235527276342
2198,1644542226072350979,-0.166713044047,-9.67916297913,0.0294199492782,acc,-6.758481400845617e-07,-1.192673201711082e-07,,,,,0.005236306503753483,-0.18022454450443592
2199,1644542226074366808,-0.294199496508,-9.57129001617,0.451105892658,acc,-1.195499235167049e-06,-1.8330988191793968e-06,,,,,0.0052356306556133984,-0.18022466377175608
2200,1644542226075088739,,,,gyr,-1.1954190727392463e-06,-1.8331510965256353e-06,-0.00349065847695,0.00872664619237,0.0,-4.372993092830765e-05,0.0052356306556133984,-0.18022466377175608
2201,1644542226076380253,0.12748645246,-9.83607006073,0.558979034424,acc,5.168250767275243e-07,-2.2660790757033916e-06,,,,,0.005234435236540659,-0.1802264969228526
2202,1644542226078393698,-0.0980664938688,-9.61051654816,0.12748645246,acc,-3.975577188018794e-07,-5.168250767275243e-07,,,,,0.005234952061617387,-0.1802287630019283
2203,1644542226080099344,,,,gyr,-3.975351198437566e-07,-5.168424597536234e-07,-0.00349065847695,0.00872664619237,0.0,-4.372577704472008e-05,0.005234952061617387,-0.1802287630019283
2204,1644542226080407381,-0.0392265990376,-9.66935634613,0.137293100357,acc,-1.5906069054888596e-07,-5.567124320272969e-07,,,,,0.005234554526497543,-0.18022927984438805
2205,1644542226082420826,0.0294199492782,-9.58109664917,0.00980664975941,acc,1.192673201711082e-07,-3.975577339040995e-08,,,,,0.005234395465806995,-0.18022983655682007
2206,1644542226084434509,-0.362846046686,-9.75761604309,0.529559075832,acc,-1.4713114102368949e-06,-2.147319277093805e-06,,,,,0.005234514733127166,-0.18022987631259346
2207,1644542226085110426,,,,gyr,-1.4712175066877177e-06,-2.1473836153998003e-06,0.0,0.00872664619237,0.00174532923847,-4.3729939654953843e-05,0.005234514733127166,-0.18022987631259346
2208,1644542226086449862,-0.529559075832,-9.67916297913,0.196132987738,acc,-2.1508824101034972e-06,-7.966231014054828e-07,,,,,0.005233043515620478,-0.18023202369620886
2209,1644542226088463545,-0.0686465501785,-9.70858287811,0.627625584602,acc,-2.7835621601364845e-07,-2.544971048783797e-06,,,,,0.005230892633210375,-0.18023282031931026
2210,1644542226090121031,,,,gyr,-2.784897526343989e-07,-2.5449564396701897e-06,-0.00523598771542,-0.0104719754308,0.0,5.2470932453443625e-05,0.005230892633210375,-0.18023282031931026
2211,1644542226090476990,0.402072638273,-9.58109664917,-0.402072638273,acc,1.6299867014550492e-06,1.6299867014550492e-06,,,,,0.00523061414345774,-0.18023536527574993
2212,1644542226092492580,0.0294199492782,-9.48303031921,0.451105892658,acc,1.1952157561256268e-07,-1.8326641745282617e-06,,,,,0.0052322441301591955,-0.18023373528904849
2213,1644542226094506025,0.225552946329,-9.94394302368,0.509945809841,acc,9.143827955302144e-07,-2.067300306914151e-06,,,,,0.005232363651734808,-0.180235567953223
2214,1644542226095132113,,,,gyr,9.144008760787765e-07,-2.067292309654191e-06,-0.00349065847695,0.00174532923847,0.0,-8.745987930970724e-06,0.005232363651734808,-0.180235567953223
2215,1644542226096519709,-0.0980664938688,-9.35554409027,0.245166242123,acc,-3.9765210621659096e-07,-9.941302957547106e-07,,,,,0.005233278052610887,-0.18023763524553266
2216,1644542226098535299,0.402072638273,-9.64974308014,0.225552946329,acc,1.6334615258054983e-06,-9.163320872641309e-07,,,,,0.005232880400504671,-0.1802386293758284
2217,1644542226100142956,,,,gyr,1.633437483701863e-06,-9.163749436089962e-07,-0.00349065847695,-0.00523598771542,0.0,2.62367123918983e-05,0.005232880400504671,-0.1802386293758284
2218,1644542226100548744,0.12748645246,-9.48303031921,0.196132987738,acc,5.168250767275243e-07,-7.951154376053804e-07,,,,,0.005234513837988373,-0.18023954575077203
2219,1644542226102560282,-0.313812792301,-9.64974308014,0.529559075832,acc,-1.269776033661584e-06,-2.142747011582893e-06,,,,,0.0052350306630651,-0.18024034086620963
2220,1644542226104575872,0.0784531980753,-9.43399715424,-0.0686465501785,acc,3.187242016339068e-07,2.788836839967236e-07,,,,,0.005233760887031438,-0.1802424836132212
2221,1644542226105153799,,,,gyr,3.187193235911466e-07,2.788892588042029e-07,-0.00872664619237,0.00349065847695,0.00523598771542,-1.749114159461557e-05,0.005233760887031438,-0.1802424836132212
2222,1644542226106589556,0.196132987738,-9.71838951111,0.274586200714,acc,7.953042124348039e-07,-1.1134259699139971e-06,,,,,0.0052340796063550295,-0.1802422047239624
