,field.header.stamp,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,type,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
2545,1644542409693742514,0.666852176189,-10.689248085,0.12748645246,acc,,,
2546,1644542409694212437,,,,gyr,-0.00523598771542,-0.106465086341,0.0
2547,1644542409695756435,-0.0294199492782,-9.56148338318,0.176519691944,acc,,,
2548,1644542409697770357,0.264779537916,-9.43399715424,0.38245934248,acc,,,
2549,1644542409699222088,,,,gyr,0.0174532923847,-0.102974422276,-0.0069813169539
2550,1644542409699784279,0.0686465501785,-10.5421485901,-0.245166242123,acc,,,
2551,1644542409701798201,0.294199496508,-9.06134414673,0.12748645246,acc,,,
2552,1644542409703812361,0.00980664975941,-9.09076404572,0.166713044047,acc,,,
2553,1644542409704234123,,,,gyr,-0.0383972451091,-0.102974422276,-0.00349065847695
2554,1644542409705828190,0.421685934067,-10.0322027206,0.137293100357,acc,,,
2555,1644542409707842112,0.264779537916,-10.1204624176,-0.0294199492782,acc,,,
2556,1644542409709246159,,,,gyr,0.00872664619237,-0.0855211317539,0.0
2557,1644542409709856033,0.313812792301,-9.57129001617,0.0980664938688,acc,,,
2558,1644542409711869955,0.0392265990376,-9.62032318115,-0.0392265990376,acc,,,
2559,1644542409713883877,0.225552946329,-9.56148338318,-0.0392265990376,acc,,,
2560,1644542409714257717,,,,gyr,-0.0610865242779,-0.0925024524331,0.0139626339078
2561,1644542409715897799,-0.0686465501785,-8.84559822083,0.0980664938688,acc,,,
2562,1644542409717913866,0.529559075832,-9.96355628967,0.196132987738,acc,,,
2563,1644542409719269753,,,,gyr,-0.0925024524331,-0.0959931090474,0.0209439508617
2564,1644542409719927788,0.166713044047,-9.71838951111,0.0686465501785,acc,,,
2565,1644542409721941710,0.362846046686,-10.1891088486,-0.225552946329,acc,,,
2566,1644542409723955631,0.0980664938688,-9.1299905777,-0.12748645246,acc,,,
2567,1644542409724281549,,,,gyr,-0.0645771846175,-0.0942477807403,0.0104719754308
2568,1644542409725971460,0.245166242123,-10.3950490952,-0.166713044047,acc,,,
2569,1644542409727985382,0.402072638273,-9.31631755829,-0.176519691944,acc,,,
2570,1644542409729293346,,,,gyr,-0.150098308921,-0.11344639957,0.0174532923847
2571,1644542409729999542,-0.196132987738,-8.53178501129,0.38245934248,acc,,,
2572,1644542409732015371,0.166713044047,-10.4342756271,0.529559075832,acc,,,
2573,1644542409734029293,0.245166242123,-9.78703689575,0.421685934067,acc,,,
2574,1644542409734305143,,,,gyr,-0.104719758034,-0.0942477807403,0.00872664619237
2575,1644542409736043215,-0.0686465501785,-9.66935634613,0.362846046686,acc,,,
2576,1644542409738059044,0.38245934248,-9.17902374268,0.804145276546,acc,,,
2577,1644542409739317179,,,,gyr,-0.069813169539,-0.0645771846175,0.0
2578,1644542409740072966,0.166713044047,-9.24767112732,0.872791826725,acc,,,
2579,1644542409742087126,0.402072638273,-10.1891088486,0.343232750893,acc,,,
2580,1644542409744101048,0.0,-9.2868976593,0.176519691944,acc,,,
2581,1644542409744329214,,,,gyr,-0.0069813169539,-0.0279252678156,-0.00174532923847
2582,1644542409746114969,0.558979034424,-10.5617618561,-0.245166242123,acc,,,
2583,1644542409748128891,0.549172401428,-9.48303031921,-0.421685934067,acc,,,
2584,1644542409749340773,,,,gyr,-0.0558505356312,-0.0279252678156,0.0069813169539
2585,1644542409750144720,0.0980664938688,-9.43399715424,-0.245166242123,acc,,,
2586,1644542409752158642,0.0686465501785,-9.20844459534,-0.0392265990376,acc,,,
2587,1644542409754174709,0.176519691944,-9.03192424774,0.264779537916,acc,,,
2588,1644542409754352808,,,,gyr,-0.120427720249,-0.0471238903701,0.0261799395084
2589,1644542409756188631,0.362846046686,-9.71838951111,0.196132987738,acc,,,
2590,1644542409758202553,0.176519691944,-9.35554409027,0.627625584602,acc,,,
2591,1644542409759364605,,,,gyr,0.0174532923847,-0.0296705961227,0.0226892791688
2592,1644542409760218620,0.313812792301,-10.64021492,0.245166242123,acc,,,
2593,1644542409762232304,0.245166242123,-9.43399715424,0.274586200714,acc,,,
2594,1644542409764248610,0.0392265990376,-9.02211761475,0.313812792301,acc,,,
2595,1644542409764376402,,,,gyr,0.0523598790169,-0.0209439508617,0.0296705961227
2596,1644542409766260386,-0.0294199492782,-9.25747776031,0.421685934067,acc,,,
2597,1644542409768276453,0.402072638273,-9.78703689575,0.362846046686,acc,,,
2598,1644542409769386292,,,,gyr,0.0,-0.0349065847695,0.0418879017234
2599,1644542409770292282,0.176519691944,-10.4440822601,0.137293100357,acc,,,
2600,1644542409772306204,0.176519691944,-9.86548995972,0.0980664938688,acc,,,
2601,1644542409774320126,0.196132987738,-8.72791862488,0.362846046686,acc,,,
2602,1644542409774398088,,,,gyr,0.0261799395084,-0.0383972451091,0.0296705961227
2603,1644542409776336193,0.274586200714,-9.39477062225,0.0980664938688,acc,,,
2604,1644542409778350115,0.264779537916,-9.94394302368,0.0,acc,,,
2605,1644542409779409885,,,,gyr,0.0279252678156,-0.0506145469844,0.0314159244299
2606,1644542409780362129,-0.0686465501785,-9.7478094101,-0.0686465501785,acc,,,
2607,1644542409782377958,0.196132987738,-10.6107950211,-0.451105892658,acc,,,
2608,1644542409784393787,0.0980664938688,-8.95347118378,-0.166713044047,acc,,,
2609,1644542409784421921,,,,gyr,-0.0279252678156,-0.069813169539,0.0349065847695
2610,1644542409786409855,0.166713044047,-9.43399715424,0.343232750893,acc,,,
2611,1644542409788423777,0.343232750893,-9.8949098587,0.294199496508,acc,,,
2612,1644542409789433956,,,,gyr,-0.0767944902182,-0.0872664600611,0.0314159244299
2613,1644542409790439606,0.343232750893,-10.0322027206,0.196132987738,acc,,,
2614,1644542409792453527,0.0,-8.81617832184,0.774725317955,acc,,,
2615,1644542409794445515,,,,gyr,-0.00349065847695,-0.0680678412318,0.0226892791688
2616,1644542409794465542,-0.166713044047,-9.42419052124,0.990471601486,acc,,,
2617,1644542409796481609,0.0294199492782,-10.3852424622,0.686465501785,acc,,,
2618,1644542409798497677,0.166713044047,-10.0910425186,0.362846046686,acc,,,
