,field.header.stamp,time,file_name,North,West,North_dd,West_dd,lat,lon,lat_utm,lon_utm,North_deg,West_deg,North_minute_decimal,West_minute_decimal
618,1627577932046266079,2021-07-29 16:58:52.046266079,ply,4616.7640454,11940.882363185,46.27940075666667,-119.68137271974999,,,5128586.259542254,293425.91468032287,46,119,16.764045400000214,40.88236318499912
619,1627577932516000986,2021-07-29 16:58:52.516000986,ply,4616.76345645,11940.882494865,46.27939094083334,-119.68137491441666,,,5128585.174657103,293425.70869365305,46,119,16.763456450000376,40.8824948649999
620,1627577932946408033,2021-07-29 16:58:52.946408033,ply,4616.762883265001,11940.882621025,46.279381387750014,-119.68137701708335,,,5128584.118725433,293425.51078253705,46,119,16.76288326500071,40.882621025000844
621,1627577933416444063,2021-07-29 16:58:53.416444063,ply,4616.76233811,11940.882767154999,46.279372301833334,-119.68137945258331,,,5128583.115567123,293425.2889874194,46,119,16.7623381100002,40.882767154998874
622,1627577933878430605,2021-07-29 16:58:53.878430605,ply,4616.76174863,11940.882959705,46.27936247716666,-119.68138266175,,,5128582.032345883,293425.0048123018,46,119,16.7617486299996,40.88295970500076
623,1627577934396787643,2021-07-29 16:58:54.396787643,ply,4616.761109345,11940.88319751,46.27935182241666,-119.68138662516667,,,5128580.858863317,293424.6594094987,46,119,16.761109344999568,40.88319751000017
624,1627577934952290535,2021-07-29 16:58:54.952290535,ply,4616.760469770001,11940.88343869,46.27934116283335,-119.68139064483333,,,5128579.684990429,293424.3096550184,46,119,16.760469770000782,40.88343868999982
625,1627577935383099318,2021-07-29 16:58:55.383099318,ply,4616.7599285100005,11940.88359802,46.27933214183334,-119.68139330033334,,,5128578.689618513,293424.07115536666,46,119,16.759928510000464,40.883598020000136
626,1627577935914106607,2021-07-29 16:58:55.914106607,ply,4616.75934834,11940.883862154998,46.27932247233333,-119.68139770258331,,,5128577.626748439,293423.69565060316,46,119,16.759348339999633,40.883862154998496
627,1627577936340574980,2021-07-29 16:58:56.340574980,ply,4616.758774135,11940.88399691,46.27931290225,-119.68139994850002,,,5128576.569301538,293423.4866393821,46,119,16.75877413499984,40.88399691000086
628,1627577936833001137,2021-07-29 16:58:56.833001137,ply,4616.75814468,11940.884222085,46.27930241133334,-119.68140370141667,,,5128575.413473191,293423.1580687269,46,119,16.75814468000044,40.88422208500015
629,1627577937308931351,2021-07-29 16:58:57.308931351,ply,4616.757574705,11940.88437004,46.27929291174999,-119.68140616733332,,,5128574.364433007,293422.9323741222,46,119,16.75757470499957,40.88437003999934
630,1627577937744272709,2021-07-29 16:58:57.744272709,ply,4616.756992115001,11940.8845253,46.27928320191668,-119.68140875499999,,,5128573.29235006,293422.69650937815,46,119,16.756992115000685,40.88452529999995
631,1627577938178581476,2021-07-29 16:58:58.178581476,ply,4616.756363,11940.884697895,46.279272716666675,-119.68141163158334,,,5128572.134866267,293422.4354708529,46,119,16.75636300000042,40.8846978950005
632,1627577938611210823,2021-07-29 16:58:58.611210823,ply,4616.755842515,11940.88473656,46.27926404191667,-119.68141227599999,,,5128571.172721197,293422.353203009,46,119,16.75584251500004,40.88473655999951
633,1627577939075853825,2021-07-29 16:58:59.075853825,ply,4616.755134695,11940.88486916,46.27925224491667,-119.681414486,,,5128569.86775466,293422.1385836144,46,119,16.75513469500038,40.88486915999965
634,1627577939535908222,2021-07-29 16:58:59.535907983,ply,4616.754511294999,11940.884970865001,46.279241854916656,-119.68141618108335,,,5128568.717772994,293421.9689237208,46,119,16.754511294999247,40.88497086500138
635,1627577940009520054,2021-07-29 16:59:00.009520054,ply,4616.75385362,11940.885009869999,46.279230893666664,-119.68141683116664,,,5128567.501596563,293421.87762039586,46,119,16.753853619999973,40.88500986999861
636,1627577940508254290,2021-07-29 16:59:00.508254290,ply,4616.753107095001,11940.88507466,46.27921845158335,-119.681417911,,,5128566.1220097905,293421.74764089787,46,119,16.753107095000814,40.8850746600001
637,1627577940985521317,2021-07-29 16:59:00.985521317,ply,4616.7523856200005,11940.88521507,46.279206427000005,-119.68142025116667,,,5128564.792096589,293421.5221376187,46,119,16.752385620000496,40.88521507000041
638,1627577941483692884,2021-07-29 16:59:01.483692884,ply,4616.751595170001,11940.88527204,46.279193252833345,-119.68142120066665,,,5128563.3308303915,293421.3994455425,46,119,16.751595170000655,40.88527203999911
639,1627577941937882662,2021-07-29 16:59:01.937882662,ply,4616.750930669999,11940.885299175,46.27918217783333,-119.68142165291665,,,5128562.101499684,293421.3229550825,46,119,16.750930669999434,40.88529917499909
640,1627577942474766254,2021-07-29 16:59:02.474766254,ply,4616.750086775,11940.8854061,46.27916811291667,-119.681423435,,,5128560.5434359545,293421.13277231687,46,119,16.750086775000455,40.88540610000018
641,1627577942923967600,2021-07-29 16:59:02.923967600,ply,4616.74942717,11940.885477060001,46.2791571195,-119.68142461766668,,,5128559.325074344,293421.00031857623,46,119,16.749427169999763,40.885477060000994
642,1627577943441059828,2021-07-29 16:59:03.441059828,ply,4616.74872616,11940.88555331,46.279145436,-119.68142588849999,,,5128558.030269554,293420.8584773914,46,119,16.748726159999933,40.88555330999952
643,1627577943907017469,2021-07-29 16:59:03.907017469,ply,4616.74806768,11940.885598109999,46.27913446133333,-119.68142663516664,,,5128556.812854306,293420.7596828198,46,119,16.74806767999962,40.88559810999868
644,1627577944344098091,2021-07-29 16:59:04.344098091,ply,4616.7474465800005,11940.885588969999,46.279124109666675,-119.68142648283332,,,5128555.662314514,293420.73248863354,46,119,16.747446580000542,40.885588969998935
645,1627577944763143301,2021-07-29 16:59:04.763143539,ply,4616.74690364,11940.885611145,46.27911506066666,-119.68142685241668,,,5128554.657871032,293420.6699858127,46,119,16.7469036399998,40.88561114500044
646,1627577945243668795,2021-07-29 16:59:05.243668795,ply,4616.746225825,11940.885703065,46.279103763749994,-119.68142838441666,,,5128553.406699374,293420.5094785203,46,119,16.746225824999783,40.88570306499969
647,1627577945747273922,2021-07-29 16:59:05.747273922,ply,4616.74549772,11940.885682889999,46.279091628666656,-119.68142804816665,,,5128552.057529943,293420.4897460537,46,119,16.74549771999955,40.88568288999886
648,1627577946225008249,2021-07-29 16:59:06.225008011,ply,4616.744770795,11940.885682745,46.27907951324999,-119.68142804575,,,5128550.711416113,293420.4443695793,46,119,16.744770794999567,40.88568274499994
649,1627577946757321835,2021-07-29 16:59:06.757321835,ply,4616.7440711,11940.885772475,46.27906785166667,-119.68142954125,,,5128549.419632272,293420.2853027107,46,119,16.74407109999993,40.88577247499961
650,1627577947229401588,2021-07-29 16:59:07.229401588,ply,4616.743338155,11940.88582887,46.27905563591666,-119.68143048116666,,,5128548.064827916,293420.16695301014,46,119,16.743338154999947,40.885828869999386
651,1627577947680569410,2021-07-29 16:59:07.680569410,ply,4616.7426467000005,11940.88587662,46.27904411166667,-119.68143127699999,,,5128546.786478343,293420.0623037833,46,119,16.742646700000478,40.88587661999918
652,1627577948165891409,2021-07-29 16:59:08.165891409,ply,4616.7419459699995,11940.885836485,46.279032432833326,-119.68143060808333,,,5128545.487134031,293420.0699153008,46,119,16.741945969999506,40.885836485000254
653,1627577948583286762,2021-07-29 16:59:08.583286762,ply,4616.741317415001,11940.885881395,46.27902195691668,-119.68143135658332,,,5128544.325138203,293419.9728550378,46,119,16.741317415000594,40.88588139499916
654,1627577949092456579,2021-07-29 16:59:09.092456818,ply,4616.740510435,11940.88596516,46.27900850725,-119.68143275266667,,,5128542.834426575,293419.8147224694,46,119,16.740510435000033,40.885965159999614
