,North,North_dd,West,West_dd,field.header.stamp,file_name,lat,lat_utm,lon,lon_utm,time,North_deg,West_deg,North_minute_decimal,West_minute_decimal
725,4616.699307415,46.27832179024999,11940.885286805,-119.68142144675,1627577982295645237,ply,0.807709087537299,185639.1994209852,-2.088834857712743,9125167.514133425,2021-07-29 16:59:42.295645237,46,119,16.699307414999566,40.88528680499985
726,4616.6995682,46.278326136666664,11940.884916715,-119.68141527858333,1627577982790629387,ply,0.8077091633965806,185639.21749324954,-2.088834750057926,9125167.538577529,2021-07-29 16:59:42.790629387,46,119,16.699568199999703,40.884916715000145
727,4616.69979666,46.278329944333336,11940.884656635,-119.68141094391667,1627577983230782986,ply,0.8077092298529008,185639.23321360874,-2.0888346744037207,9125167.555677313,2021-07-29 16:59:43.230782986,46,119,16.699796660000175,40.88465663500028
728,4616.6999130799995,46.278331884666656,11940.88452769,-119.68140879483332,1627577983712801218,ply,0.8077092637181058,185639.24121822792,-2.08883463689514,9125167.564149754,2021-07-29 16:59:43.712801218,46,119,16.699913079999533,40.88452768999923
729,4616.700024545,46.27833374241666,11940.88436426,-119.68140607100001,1627577984199668646,ply,0.8077092961419602,185639.24895183847,-2.0888345893552804,9125167.574950555,2021-07-29 16:59:44.199668646,46,119,16.700024544999906,40.88436426000044
730,4616.70009608,46.27833493466666,11940.884267975001,-119.68140446625003,1627577984650289297,ply,0.8077093169506481,185639.25390005467,-2.0888345613471095,9125167.581303706,2021-07-29 16:59:44.650289297,46,119,16.70009607999964,40.88426797500142
731,4616.7001613249995,46.27833602208332,11940.884202444999,-119.68140337408332,1627577985115713596,ply,0.8077093359296492,185639.25837432643,-2.0888345422852046,9125167.585598884,2021-07-29 16:59:45.115713596,46,119,16.7001613249995,40.884202444998664
732,4616.700186905,46.27833644841667,11940.884173855,-119.68140289758334,1627577985577909470,ply,0.8077093433705698,185639.26013356462,-2.0888345339687113,9125167.587477814,2021-07-29 16:59:45.577909470,46,119,16.70018690500001,40.88417385499997
733,4616.700216845,46.27833694741666,11940.88412762,-119.681402127,1627577986029707909,ply,0.8077093520797627,185639.26221492092,-2.0888345205194945,9125167.590536164,2021-07-29 16:59:46.029708147,46,119,16.700216844999886,40.88412762000007
734,4616.70028055,46.27833800916666,11940.884042765,-119.68140071274999,1627577986478754520,ply,0.807709370610796,185639.2666199676,-2.0888344958361755,9125167.596133985,2021-07-29 16:59:46.478754520,46,119,16.70028054999966,40.88404276499932
735,4616.7003535,46.278339225,11940.883976739999,-119.68139961233331,1627577986950390100,ply,0.8077093918310909,185639.27160999432,-2.0888344766302813,9125167.600449117,2021-07-29 16:59:46.950390100,46,119,16.700353500000347,40.883976739998616
736,4616.7004386,46.27834064333333,11940.883892245,-119.68139820408332,1627577987391234636,ply,0.8077094165856774,185639.2774441494,-2.0888344520516826,9125167.605985671,2021-07-29 16:59:47.391234636,46,119,16.70043859999987,40.883892244999515
737,4616.700527505,46.27834212508333,11940.883818645001,-119.68139697741668,1627577987869342804,ply,0.8077094424470935,185639.28351358455,-2.0888344306423106,9125167.610782739,2021-07-29 16:59:47.869342804,46,119,16.700527504999627,40.883818645001156
738,4616.700686245,46.278344770749996,11940.883667855,-119.68139446424999,1627577988328657389,ply,0.8077094886226879,185639.29438434678,-2.0888343867792774,9125167.620651392,2021-07-29 16:59:48.328657389,46,119,16.700686244999815,40.88366785499966
739,4616.70082749,46.27834712483333,11940.883470065,-119.68139116775001,1627577988796036482,ply,0.8077095297091929,185639.30416792163,-2.0888343292444986,9125167.633711997,2021-07-29 16:59:48.796036720,46,119,16.700827489999938,40.88347006500044
740,4616.70098863,46.2783498105,11940.883284880001,-119.68138808133335,1627577989262051821,ply,0.807709576582919,185639.3152590215,-2.088834275376366,9125167.645890227,2021-07-29 16:59:49.262051821,46,119,16.70098863000021,40.883284880001156
741,4616.7011767349995,46.27835294558333,11940.883028165,-119.68138380275,1627577989700569153,ply,0.8077096313004453,185639.32827676416,-2.0888342007009992,9125167.662833529,2021-07-29 16:59:49.700569153,46,119,16.701176734999535,40.883028165000724
742,4616.701408105,46.27835680175,11940.882833275,-119.68138055458333,1627577990144590855,ply,0.8077096986032503,185639.3440779505,-2.088834144009796,9125167.675542988,2021-07-29 16:59:50.144590855,46,119,16.701408105000155,40.88283327499994
743,4616.7016425599995,46.27836070933333,11940.88262688,-119.68137711466667,1627577990585378408,ply,0.8077097668034451,185639.360105349,-2.0888340839719244,9125167.689021036,2021-07-29 16:59:50.585378408,46,119,16.701642559999527,40.882626880000316
744,4616.7018791499995,46.278364652499995,11940.882427085,-119.68137378475,1627577991067070961,ply,0.8077098356246863,185639.3762639157,-2.088834025853915,9125167.702051412,2021-07-29 16:59:51.067070961,46,119,16.701879149999513,40.88242708500002
745,4616.702156735,46.27836927891667,11940.88219798,-119.68136996633332,1627577991539590359,ply,0.80770991637089,185639.3952130941,-2.0888339592099716,9125167.716982462,2021-07-29 16:59:51.539590359,46,119,16.702156735000244,40.882197979999546
746,4616.70236477,46.27837274616666,11940.88194673,-119.68136577883334,1627577992008314610,ply,0.8077099768858182,185639.4095531471,-2.088833886124309,9125167.733523633,2021-07-29 16:59:52.008314610,46,119,16.702364769999804,40.88194672999998
747,4616.70261931,46.2783769885,11940.881758745,-119.68136264574999,1627577992422498941,ply,0.807710050928503,185639.42689064864,-2.088833831441689,9125167.74572847,2021-07-29 16:59:52.422498703,46,119,16.702619310000046,40.88175874499939
748,4616.702911955001,46.27838186591668,11940.88153396,-119.68135889933335,1627577992986375332,ply,0.807710136055483,185639.4468386919,-2.0888337660543836,9125167.760342838,2021-07-29 16:59:52.986375332,46,119,16.702911955000673,40.881533960000525
749,4616.70317318,46.278386219666665,11940.881333915,-119.68135556525,1627577993459930420,ply,0.8077102120427551,185639.46464394583,-2.088833707863652,9125167.773347372,2021-07-29 16:59:53.459930420,46,119,16.703173179999794,40.88133391500014
750,4616.703426515,46.27839044191666,11940.88105335,-119.68135088916667,1627577993963245869,ply,0.8077102857349194,185639.48206230407,-2.0888336262506013,9125167.79178209,2021-07-29 16:59:53.963245869,46,119,16.70342651499959,40.88105335
751,4616.70372662,46.278395443666675,11940.880862915,-119.68134771525001,1627577994433716536,ply,0.8077103730319255,185639.5024489899,-2.088833570855306,9125167.804072844,2021-07-29 16:59:54.433716536,46,119,16.703726620000452,40.88086291500076
752,4616.70400732,46.278400121999994,11940.8805599,-119.68134266500002,1627577994934008360,ply,0.8077104546842454,185639.5217351675,-2.088833482711815,9125167.823970368,2021-07-29 16:59:54.934008360,46,119,16.70400731999962,40.88055990000066
753,4616.704278195,46.27840463658334,11940.880297805,-119.68133829675001,1627577995394731998,ply,0.8077105334785891,185639.54029345282,-2.08883340647147,9125167.841132255,2021-07-29 16:59:55.394731998,46,119,16.70427819500037,40.88029780500074
754,4616.704565575,46.27840942625,11940.880102005,-119.68133503341666,1627577995859218597,ply,0.8077106170740425,185639.55983913376,-2.0888333495155584,9125167.85380594,2021-07-29 16:59:55.859218597,46,119,16.704565574999833,40.88010200499957
755,4616.70485702,46.27841428366667,11940.879804265001,-119.68133007108335,1627577996355287790,ply,0.8077107018519565,185639.57983415874,-2.088833262906504,9125167.873330018,2021-07-29 16:59:56.355287790,46,119,16.704857020000418,40.87980426500144
756,4616.70516499,46.27841941650001,11940.879545535001,-119.68132575891669,1627577996860633850,ply,0.8077107914367981,185639.60086547805,-2.0888331876449975,9125167.890201306,2021-07-29 16:59:56.860633850,46,119,16.705164990000412,40.87954553500094
757,4616.705498525,46.27842497541666,11940.87930858,-119.68132180966668,1627577997331416607,ply,0.8077108884581966,185639.62356723924,-2.088833118717582,9125167.90556353,2021-07-29 16:59:57.331416607,46,119,16.70549852499971,40.879308580000725
758,4616.705824735,46.278430412249996,11940.879037015,-119.68131728358334,1627577997821534395,ply,0.8077109833488392,185639.64583983299,-2.0888330397225254,9125167.923266632,2021-07-29 16:59:57.821534395,46,119,16.705824734999624,40.879037014999994
759,4616.706112075,46.278435201250005,11940.878830565001,-119.68131384275003,1627577998334759235,ply,0.8077110669326573,185639.66540140597,-2.088832979668655,9125167.936656801,2021-07-29 16:59:58.334759235,46,119,16.70611207500042,40.87883056500141
760,4616.706431455,46.278440524249994,11940.878566995001,-119.68130944991668,1627577998818331480,ply,0.8077111598365331,185639.68720364376,-2.0888329029992496,9125167.953833912,2021-07-29 16:59:58.818331480,46,119,16.7064314549998,40.878566995001165
761,4616.7066792900005,46.27844465483334,11940.878405735,-119.68130676225,1627577999253172874,ply,0.8077112319288126,185639.70404649418,-2.088832856090617,9125167.964252597,2021-07-29 16:59:59.253172874,46,119,16.706679290000466,40.87840573500034
762,4616.706921075,46.278448684583324,11940.878223775,-119.68130372958333,1627577999716205597,ply,0.8077113022612178,185639.72052113232,-2.0888328031605985,9125167.976074224,2021-07-29 16:59:59.716205597,46,119,16.706921074999627,40.87822377500015
763,4616.7071514399995,46.278452523999995,11940.877988125001,-119.68129980208336,1627578000167034864,ply,0.8077113692716801,185639.73632621136,-2.0888327346127924,9125167.991527323,2021-07-29 17:00:00.167034864,46,119,16.707151439999507,40.87798812500114
764,4616.707437135,46.278457285583336,11940.877798205,-119.68129663674999,1627578000619949102,ply,0.8077114523769869,185639.75574904194,-2.0888326793673033,9125168.00380838,2021-07-29 17:00:00.619949102,46,119,16.707437134999964,40.877798204999635
765,4616.707695375,46.27846158958334,11940.87763663,-119.68129394383335,1627578001112654209,ply,0.807711527495958,185639.77328776303,-2.0888326323670414,9125168.014230233,2021-07-29 17:00:01.112654448,46,119,16.707695375000185,40.87763663000078
766,4616.70796215,46.278466035833326,11940.877433270001,-119.68129055450002,1627578001572969913,ply,0.8077116050976596,185639.79146967945,-2.0888325732120157,9125168.027448153,2021-07-29 17:00:01.572969913,46,119,16.70796214999973,40.87743327000135
767,4616.70820798,46.278470133000006,11940.87719613,-119.68128660216668,1627578002049564838,ply,0.8077116766067082,185639.80831081554,-2.0888325042307856,9125168.042974703,2021-07-29 17:00:02.049564838,46,119,16.708207980000225,40.87719613000081
768,4616.70851764,46.278475293999996,11940.876949559999,-119.68128249266665,1627578002549725533,ply,0.8077117666831507,185639.82943387446,-2.0888324325064795,9125168.059025066,2021-07-29 17:00:02.549725533,46,119,16.708517639999627,40.87694955999905
769,4616.7087863550005,46.27847977258334,11940.876701085,-119.68127835141668,1627578003031089544,ply,0.8077118448491759,185639.84782407575,-2.0888323602280323,9125168.07527448,2021-07-29 17:00:03.031089783,46,119,16.708786355000484,40.876701085000605
770,4616.70904272,46.278484045333336,11940.876477155,-119.68127461924999,1627578003484289408,ply,0.8077119194227315,185639.8653461937,-2.088832295089435,9125168.089894159,2021-07-29 17:00:03.484289646,46,119,16.70904272000007,40.87647715499952
771,4616.709327155,46.27848878591667,11940.876217305,-119.68127028841667,1627578003962002754,ply,0.8077120021615192,185639.88480672362,-2.0888322195021343,9125168.106881537,2021-07-29 17:00:03.962002754,46,119,16.70932715500021,40.876217304999955
772,4616.709618515,46.278493641916675,11940.87592597,-119.68126543283333,1627578004440615654,ply,0.8077120869147076,185639.90478490514,-2.088832134756218,9125168.125974901,2021-07-29 17:00:04.440615654,46,119,16.70961851500033,40.875925970000026
773,4616.70992104,46.278498684000006,11940.875692745001,-119.68126154575002,1627578004882225990,ply,0.8077121749156629,185639.92540790062,-2.088832066913816,9125168.141139913,2021-07-29 17:00:04.882225990,46,119,16.709921040000154,40.87569274500129
774,4616.7102197799995,46.278503662999995,11940.875452315,-119.68125753858334,1627578005328762770,ply,0.8077122618156062,185639.94579052032,-2.0888319969755638,9125168.156796152,2021-07-29 17:00:05.328762770,46,119,16.710219779999534,40.875452315000075
775,4616.710498259999,46.27850830433332,11940.875224955,-119.68125374924999,1627578005770748854,ply,0.8077123428221544,185639.96479646827,-2.0888319308392203,9125168.17160827,2021-07-29 17:00:05.770748854,46,119,16.71049825999944,40.875224954999794
776,4616.710839825,46.27851399708334,11940.874929555,-119.68124882591668,1627578006301746130,ply,0.8077124421793858,185639.9881367207,-2.088831844910844,9125168.190888146,2021-07-29 17:00:06.301746130,46,119,16.71083982500022,40.87492955500056
777,4616.711076625,46.278517943749996,11940.87473582,-119.681245597,1627578006767101288,ply,0.8077125110617134,185640.00429875948,-2.0888317885556167,9125168.203510504,2021-07-29 17:00:06.767101288,46,119,16.711076624999805,40.87473581999984
778,4616.71136977,46.2785228295,11940.874445444999,-119.68124075741665,1627578007217680693,ply,0.8077125963341374,185640.02439455202,-2.088831704088953,9125168.222536203,2021-07-29 17:00:07.217680693,46,119,16.711369769999692,40.874445444998855
779,4616.711656665,46.278527611083334,11940.874218305,-119.68123697175,1627578007684671402,ply,0.80771267978851,185640.04396245512,-2.088831638016605,9125168.237318942,2021-07-29 17:00:07.684671402,46,119,16.71165666500019,40.874218304999886
780,4616.7119471900005,46.278532453166676,11940.873937295,-119.68123228825,1627578008169871092,ply,0.807712764298807,185640.06386683977,-2.0888315562741098,9125168.255719196,2021-07-29 17:00:08.169871092,46,119,16.7119471900005,40.87393729500036
781,4616.712251455,46.278537524250005,11940.873699144999,-119.68122831908332,1627578008690103054,ply,0.8077128528059078,185640.0846146978,-2.0888314869990827,9125168.271212498,2021-07-29 17:00:08.690103054,46,119,16.712251455000114,40.87369914499868
782,4616.7125459,46.278542431666665,11940.873497735,-119.68122496225,1627578009198306561,ply,0.8077129384564862,185640.10464228358,-2.0888314284112885,9125168.284251321,2021-07-29 17:00:09.198306561,46,119,16.712545899999895,40.873497734999546
783,4616.71281516,46.27854691933333,11940.873223849998,-119.68122039749997,1627578009703482628,ply,0.8077130167810452,185640.12311319978,-2.088831348741371,9125168.302209107,2021-07-29 17:00:09.703482628,46,119,16.71281515999999,40.873223849997885
784,4616.713119565,46.278551992749996,11940.872988725001,-119.68121647875002,1627578010168401241,ply,0.8077131053288704,185640.14386514065,-2.088831280346282,9125168.317498678,2021-07-29 17:00:10.168401241,46,119,16.713119564999943,40.87298872500105
785,4616.713389595,46.27855649325,11940.872779000001,-119.68121298333335,1627578010654201269,ply,0.8077131838774134,185640.16227567146,-2.0888312193397525,9125168.331139127,2021-07-29 17:00:10.654201269,46,119,16.71338959500008,40.872779000001174
786,4616.71362611,46.278560435166675,11940.872462480002,-119.68120770800003,1627578011097852707,ply,0.8077132526768382,185640.17863269997,-2.0888311272678166,9125168.352021644,2021-07-29 17:00:11.097852707,46,119,16.713626110000405,40.87246248000156
787,4616.71395277,46.2785658795,11940.872294495,-119.68120490825001,1627578011572895765,ply,0.8077133476983803,185640.20075481114,-2.088831078402961,9125168.362756211,2021-07-29 17:00:11.572895765,46,119,16.713952770000105,40.87229449500046
788,4616.71424334,46.27857072233334,11940.87204018,-119.68120066966667,1627578012038393736,ply,0.8077134322217673,185640.22061566997,-2.088831004425726,9125168.379360635,2021-07-29 17:00:12.038393974,46,119,16.714243340000394,40.87204018000011
789,4616.714533665,46.278575561083336,11940.871855915,-119.68119759858334,1627578012487042189,ply,0.8077135166738864,185640.24033804785,-2.08883095082521,9125168.391253265,2021-07-29 17:00:12.487042189,46,119,16.71453366500009,40.8718559150002
790,4616.71487131,46.27858118849999,11940.871583895,-119.68119306491666,1627578013003094196,ply,0.8077136148908354,185640.26337558968,-2.0888308716977995,9125168.408967173,2021-07-29 17:00:13.003094196,46,119,16.71487130999958,40.871583894999276
791,4616.71516537,46.2785860895,11940.87135865,-119.68118931083333,1627578013467728376,ply,0.8077137004294223,185640.28341899678,-2.0888308061766847,9125168.423610032,2021-07-29 17:00:13.467728376,46,119,16.71516537000025,40.87135864999982
792,4616.715484195,46.27859140324999,11940.871092174999,-119.68118486958332,1627578013917930603,ply,0.8077137931718551,185640.30518921313,-2.0888307286622494,9125168.440983523,2021-07-29 17:00:13.917930603,46,119,16.71548419499959,40.87109217499892
793,4616.715838035,46.278597300583336,11940.870812305,-119.68118020508334,1627578014390657187,ply,0.8077138960997391,185640.32932268167,-2.0888306472513665,9125168.459197447,2021-07-29 17:00:14.390657187,46,119,16.71583803500016,40.87081230500007
794,4616.716131900001,46.278602198333346,11940.870552060002,-119.6811758676667,1627578014859239817,ply,0.8077139815816027,185640.34941406874,-2.088830571549165,9125168.476195073,2021-07-29 17:00:14.859240055,46,119,16.71613190000062,40.8705520600015
795,4616.716487420001,46.27860812366668,11940.870298535,-119.68117164224999,1627578015320935011,ply,0.8077140849981786,185640.37361388092,-2.0888304978017316,9125168.492633877,2021-07-29 17:00:15.320935011,46,119,16.716487420000703,40.870298534999165
796,4616.71678025,46.278613004166665,11940.87004991,-119.68116749849999,1627578015766012907,ply,0.8077141701789726,185640.39361584795,-2.0888304254796504,9125168.508851629,2021-07-29 17:00:15.766012907,46,119,16.71678024999983,40.87004990999958
797,4616.7171085400005,46.278618475666676,11940.86974169,-119.68116236149999,1627578016265698433,ply,0.8077142656746628,185640.4160913387,-2.0888303358220868,9125168.529016882,2021-07-29 17:00:16.265698671,46,119,16.71710854000048,40.8697416899995
798,4616.717399435,46.27862332391666,11940.869528815001,-119.68115881358335,1627578016671525717,ply,0.807714350292588,185640.43590168,-2.08883027389926,9125168.542833101,2021-07-29 17:00:16.671525717,46,119,16.717399434999606,40.869528815001104
799,4616.717724275,46.27862873791667,11940.86927508,-119.68115458466667,1627578017125988483,ply,0.8077144447847139,185640.45805164587,-2.08883020009074,9125168.55933916,2021-07-29 17:00:17.125988722,46,119,16.717724275000364,40.86927508000008
800,4616.71804211,46.27863403516667,11940.86893438,-119.68114890633333,1627578017658441067,ply,0.8077145372391676,185640.47988509224,-2.088830100985127,9125168.581707427,2021-07-29 17:00:17.658441067,46,119,16.71804211000017,40.8689343799997
801,4616.718391750001,46.27863986250001,11940.868611894999,-119.68114353158332,1627578018121497393,ply,0.807714638945321,185640.5038121787,-2.0888300071780432,9125168.602795312,2021-07-29 17:00:18.121497393,46,119,16.718391750000592,40.86861189499905
802,4616.718760705,46.27864601175,11940.868352195,-119.68113920325001,1627578018651966095,ply,0.8077147462699799,185640.52892055913,-2.088829931634376,9125168.619626243,2021-07-29 17:00:18.651966095,46,119,16.718760705000022,40.868352195000625
803,4616.71906958,46.278651159666666,11940.868109495,-119.68113515825002,1627578019094577551,ply,0.8077148361180754,185640.54998441716,-2.0888298610358076,9125168.63541763,2021-07-29 17:00:19.094577551,46,119,16.719069579999996,40.86810949500068
804,4616.71944488,46.27865741466667,11940.867756525,-119.68112927541667,1627578019662267208,ply,0.8077149452884201,185640.57567939218,-2.0888297583609963,9125168.658511782,2021-07-29 17:00:19.662267208,46,119,16.719444880000083,40.867756525000004
805,4616.71982646,46.27866377433334,11940.867427815,-119.68112379691665,1627578020165645123,ply,0.8077150562855429,185640.60175174364,-2.088829662743133,9125168.679963106,2021-07-29 17:00:20.165645123,46,119,16.71982646000015,40.867427814999246
806,4616.720155505,46.27866925841666,11940.86719943,-119.68111999050001,1627578020594523907,ply,0.8077151520008533,185640.624138523,-2.0888295963086296,9125168.694756608,2021-07-29 17:00:20.594523907,46,119,16.72015550499964,40.867199430000255
807,4616.7205263,46.27867543833333,11940.866944925001,-119.68111574875002,1627578021073527336,ply,0.8077152598607467,185640.64936080767,-2.0888295222761264,9125168.711234888,2021-07-29 17:00:21.073527336,46,119,16.72052629999962,40.86694492500101
808,4616.720834695,46.278680578250004,11940.866685295001,-119.68111142158335,1627578021530090570,ply,0.8077153495692159,185640.67042210174,-2.088829446752821,9125168.728165982,2021-07-29 17:00:21.530090570,46,119,16.72083469500012,40.866685295000934
809,4616.721103915001,46.27868506525001,11940.866411575,-119.68110685958332,1627578021933208227,ply,0.8077154278821395,185640.6888900599,-2.0888293671309,9125168.746112734,2021-07-29 17:00:21.933208227,46,119,16.72110391500064,40.8664115749998
810,4616.721458405,46.278690973416666,11940.86614823,-119.6811024705,1627578022431647539,ply,0.8077155309991004,185640.71303816114,-2.0888292905269448,9125168.763213906,2021-07-29 17:00:22.431647539,46,119,16.721458404999794,40.86614822999945
811,4616.721755165,46.27869591941667,11940.86588378,-119.681098063,1627578022881261826,ply,0.8077156173230853,185640.73333034042,-2.088829213601558,9125168.780489385,2021-07-29 17:00:22.881261826,46,119,16.721755165000104,40.86588377999942
812,4616.72207985,46.278701330833336,11940.86560749,-119.68109345816666,1627578023362522125,ply,0.8077157117701232,185640.75550926692,-2.0888291332320548,9125168.798512973,2021-07-29 17:00:23.362522125,46,119,16.722079850000227,40.86560748999909
813,4616.722415735,46.27870692891667,11940.865374075,-119.68108956791666,1627578023843898773,ply,0.8077158094751092,185640.77836190315,-2.0888290653343833,9125168.813632997,2021-07-29 17:00:23.843898773,46,119,16.72241573500014,40.865374074999636
814,4616.722715649999,46.27871192749999,11940.86511251,-119.68108520850001,1627578024301971197,ply,0.8077158967168462,185640.79885988875,-2.0888289892482095,9125168.830708938,2021-07-29 17:00:24.301971197,46,119,16.722715649999373,40.86511251000047
815,4616.7230490950005,46.278717484916676,11940.864801495,-119.68108002491665,1627578024798998594,ply,0.8077159937120653,185640.82168474048,-2.0888288987776127,9125168.851053284,2021-07-29 17:00:24.798998594,46,119,16.723049095000533,40.86480149499948
816,4616.723401625,46.27872336041667,11940.864523645,-119.68107539408332,1627578025280909777,ply,0.8077160962588853,185640.84572714873,-2.088828817954324,9125168.869133595,2021-07-29 17:00:25.280909777,46,119,16.723401625000406,40.86452364499928
817,4616.723655055001,46.27872758425001,11940.864257105,-119.68107095175,1627578025731723547,ply,0.8077161699786841,185640.86312741367,-2.0888287404209813,9125168.886624698,2021-07-29 17:00:25.731723547,46,119,16.723655055000563,40.86425710500043
818,4616.723962635,46.278732710583334,11940.864015025,-119.68106691708333,1627578026223906994,ply,0.8077162594500792,185640.88410365308,-2.0888286700027634,9125168.902376622,2021-07-29 17:00:26.223906994,46,119,16.723962635000134,40.86401502499939
819,4616.72426041,46.278737673500004,11940.863797664999,-119.68106329441665,1627578026762771130,ply,0.8077163460693156,185640.90438157544,-2.0888286067753024,9125168.916482633,2021-07-29 17:00:26.762771130,46,119,16.72426041000017,40.863797664998856
820,4616.72455541,46.278742590166665,11940.863511035,-119.68105851725001,1627578027232111454,ply,0.807716431881337,185640.92459480584,-2.0888285233980155,9125168.935253194,2021-07-29 17:00:27.232111454,46,119,16.724555409999994,40.863511035000556
821,4616.7248356,46.27874726,11940.86328937,-119.68105482283333,1627578027762587309,ply,0.8077165133853044,185640.94370510246,-2.0888284589182806,9125168.949679242,2021-07-29 17:00:27.762587309,46,119,16.724835600000006,40.86328936999962
822,4616.725111175,46.27875185291667,11940.863081250001,-119.68105135416668,1627578028204518318,ply,0.8077165935468225,185640.96248338724,-2.088828398378627,9125168.963202126,2021-07-29 17:00:28.204518318,46,119,16.725111175000166,40.863081250001414
823,4616.725374290001,46.278756238166686,11940.862873785001,-119.68104789641669,1627578028635096550,ply,0.8077166700838737,185640.98042788202,-2.0888283380295047,9125168.976702526,2021-07-29 17:00:28.635096550,46,119,16.725374290001128,40.862873785001284
824,4616.725666535,46.27876110891666,11940.86260971,-119.68104349516668,1627578029162986040,ply,0.8077167550944978,185641.00041769067,-2.0888282612132008,9125168.993960593,2021-07-29 17:00:29.162986040,46,119,16.72566653499962,40.86260971000047
825,4616.7260138950005,46.278766898250005,11940.86234154,-119.68103902566666,1627578029697520733,ply,0.8077168561374262,185641.02409773707,-2.0888281832057096,9125169.011398688,2021-07-29 17:00:29.697520733,46,119,16.726013895000506,40.86234153999976
826,4616.72631934,46.278771989000006,11940.862076525,-119.68103460875,1627578030132406950,ply,0.8077169449877751,185641.044971284,-2.088828106115971,9125169.028697135,2021-07-29 17:00:30.132406950,46,119,16.726319340000373,40.86207652499979
827,4616.72663763,46.278777293833336,11940.861843834999,-119.68103073058332,1627578030642808676,ply,0.807717037574583,185641.06664685925,-2.0888280384291935,9125169.043798853,2021-07-29 17:00:30.642808676,46,119,16.72663763000037,40.86184383499858
828,4616.7269842900005,46.27878307150001,11940.861546155,-119.68102576925,1627578031160951614,ply,0.8077171384138895,185641.09033156902,-2.0888279518375916,9125169.063223282,2021-07-29 17:00:31.160951614,46,119,16.726984290000473,40.861546154999814
829,4616.72734876,46.278789145999994,11940.861308325,-119.68102180541668,1627578031599747419,ply,0.8077172444339147,185641.11510211587,-2.0888278826556492,9125169.078590797,2021-07-29 17:00:31.599747419,46,119,16.727348759999586,40.86130832500021
830,4616.727601855,46.27879336425,11940.861046555001,-119.68101744258335,1627578032049780130,ply,0.8077173180562659,185641.1324716805,-2.088827806509843,9125169.095761605,2021-07-29 17:00:32.049780130,46,119,16.727601855000103,40.86104655500094
831,4616.728006425,46.278800107083335,11940.860723275,-119.68101205458333,1627578032633665085,ply,0.8077174357409086,185641.16007089295,-2.088827712471503,9125169.116807843,2021-07-29 17:00:32.633665085,46,119,16.728006424999876,40.860723275000055
832,4616.728289934999,46.27880483224999,11940.860507559999,-119.68100845933331,1627578033072290182,ply,0.8077175182106243,185641.17939267994,-2.0888276497225524,9125169.130827894,2021-07-29 17:00:33.072290421,46,119,16.72828993499934,40.86050755999895
833,4616.728541545001,46.27880902575001,11940.860314665,-119.68100524441667,1627578033532097816,ply,0.8077175914010069,185641.1965429477,-2.0888275936116716,9125169.143368103,2021-07-29 17:00:33.532097815,46,119,16.728541545000553,40.86031466500026
834,4616.7288253,46.278813754999995,11940.860092915,-119.68100154858332,1627578034041301727,ply,0.8077176739419903,185641.2158916272,-2.088827529107211,9125169.1577937,2021-07-29 17:00:34.041301727,46,119,16.7288252999997,40.86009291499977
835,4616.729065295,46.27881775491666,11940.859856125,-119.68099760208334,1627578034511495590,ply,0.8077177437537059,185641.23234223083,-2.0888274602277925,9125169.173306804,2021-07-29 17:00:34.511495590,46,119,16.7290652949996,40.85985612500008
836,4616.72929536,46.27882158933333,11940.85964648,-119.680994108,1627578034990906715,ply,0.8077178106769017,185641.24808193676,-2.088827399244534,9125169.187011082,2021-07-29 17:00:34.990906715,46,119,16.729295359999924,40.859646479999356
837,4616.729542825,46.27882571375,11940.859446275,-119.68099077125001,1627578035467587709,ply,0.8077178826615523,185641.2649679547,-2.0888273410072604,9125169.200050203,2021-07-29 17:00:35.467587471,46,119,16.729542824999953,40.859446275000664
838,4616.72978514,46.27882975233333,11940.859207755,-119.68098679591667,1627578035932074785,ply,0.8077179531481286,185641.28157660997,-2.088827271624605,9125169.215675669,2021-07-29 17:00:35.932074785,46,119,16.729785139999876,40.85920775500017
839,4616.730052765,46.278834212750006,11940.8590231,-119.68098371833334,1627578036399454355,ply,0.8077180309970855,185641.29978272805,-2.0888272179106426,9125169.227633845,2021-07-29 17:00:36.399454355,46,119,16.730052765000437,40.85902309999983
840,4616.73030403,46.27883840050001,11940.858793110001,-119.68097988516668,1627578036887632132,ply,0.8077181040871113,185641.31697460427,-2.0888271510092635,9125169.242670001,2021-07-29 17:00:36.887632132,46,119,16.730304030000298,40.85879311000099
841,4616.730588355,46.27884313924999,11940.858543580001,-119.68097572633336,1627578037349941730,ply,0.807718186793901,185641.33640980037,-2.088827078423929,9125169.258963354,2021-07-29 17:00:37.349941730,46,119,16.73058835499978,40.858543580001424
842,4616.73091664,46.278848610666664,11940.858275415001,-119.68097125691669,1627578037836293459,ply,0.8077182822881367,185641.35881513922,-2.0888270004178926,9125169.276434146,2021-07-29 17:00:37.836293459,46,119,16.730916640000032,40.85827541500112
843,4616.731234985,46.278853916416665,11940.857999374999,-119.68096665624998,1627578038312597513,ply,0.8077183748909434,185641.380569958,-2.088826920121111,9125169.294451894,2021-07-29 17:00:38.312597513,46,119,16.7312349849999,40.85799937499905
844,4616.73156481,46.2788594135,11940.857711820001,-119.68096186366668,1627578038795510769,ply,0.807718470833147,185641.40311200882,-2.0888268364747526,9125169.313224372,2021-07-29 17:00:38.795510769,46,119,16.731564810000236,40.857711820000986
