,time,field.header.stamp,North,West,file_name,lat,lon,Lat,Long
882,2021-07-29 16:54:35.870782976,1627577675870783090,4616.71208381,11940.86916784,./Data/gps_0.csv,80.5768264790929,28.407482528683374,525723.6970179545,8946281.270239195
883,2021-07-29 16:54:35.920256000,1627577675920255899,4616.7121218,11940.86909581,./Data/gps_0.csv,80.57682714214349,28.407481271522727,525723.6722526102,8946281.343670333
884,2021-07-29 16:54:35.968594944,1627577675968595027,4616.7121571,11940.86912774,./Data/gps_0.csv,80.5768277582447,28.407481828806368,525723.6807694241,8946281.412666157
885,2021-07-29 16:54:36.020291072,1627577676020291090,4616.71219338,11940.86902483,./Data/gps_0.csv,80.57682839145016,28.407480032688056,525723.646236484,8946281.482528254
886,2021-07-29 16:54:36.070112000,1627577676070111989,4616.71220261,11940.86908536,./Data/gps_0.csv,80.57682855254404,28.407481089135842,525723.6651051411,8946281.500972174
887,2021-07-29 16:54:36.120325120,1627577676120325088,4616.71222174,11940.86898459,./Data/gps_0.csv,80.57682888642553,28.40747933036755,525723.6320642827,8946281.537450094
888,2021-07-29 16:54:36.168534016,1627577676168534040,4616.71227673,11940.86903744,./Data/gps_0.csv,80.5768298461821,28.407480252774036,525723.6463234628,8946281.644955168
889,2021-07-29 16:54:36.220326912,1627577676220326900,4616.71231858,11940.86897104,./Data/gps_0.csv,80.57683057660239,28.407479093875423,525723.623171446,8946281.725947421
890,2021-07-29 16:54:36.270107136,1627577676270107030,4616.71232655,11940.86898574,./Data/gps_0.csv,80.57683071570513,28.407479350438848,525723.6274833716,8946281.741583139
891,2021-07-29 16:54:36.320424192,1627577676320424079,4616.71234693,11940.86886813,./Data/gps_0.csv,80.57683107140323,28.407477297757083,525723.5890128624,8946281.780365337
892,2021-07-29 16:54:36.368623104,1627577676368623018,4616.71238847,11940.86896597,./Data/gps_0.csv,80.576831796413,28.407479005387216,525723.6182552759,8946281.86202346
893,2021-07-29 16:54:36.420428032,1627577676420428037,4616.71242226,11940.86891595,./Data/gps_0.csv,80.57683238615975,28.40747813237357,525723.6007076934,8946281.92744497
894,2021-07-29 16:54:36.469986048,1627577676469985961,4616.71246253,11940.86887202,./Data/gps_0.csv,80.57683308900384,28.407477365650408,525723.5847964518,8946282.005533775
895,2021-07-29 16:54:36.520515840,1627577676520515918,4616.71250043,11940.86874013,./Data/gps_0.csv,80.57683375048362,28.40747506373563,525723.5409446964,8946282.078326903
896,2021-07-29 16:54:36.568530176,1627577676568530082,4616.71249973,11940.86885366,./Data/gps_0.csv,80.57683373826632,28.40747704520797,525723.5771849762,8946282.077841215
897,2021-07-29 16:54:36.620225024,1627577676620224952,4616.71251316,11940.86877482,./Data/gps_0.csv,80.57683397266403,28.407475669190376,525723.5514071749,8946282.103387551
898,2021-07-29 16:54:36.676517120,1627577676676517009,4616.71259023,11940.86879113,./Data/gps_0.csv,80.5768353177893,28.407475953853577,525723.5529706297,8946282.253612367
899,2021-07-29 16:54:36.720401920,1627577676720402002,4616.712644,11940.86872109,./Data/gps_0.csv,80.57683625625283,28.40747473142497,525723.5280950598,8946282.357791448
900,2021-07-29 16:54:36.779614976,1627577676779614925,4616.71263917,11940.86873031,./Data/gps_0.csv,80.57683617195343,28.40747489234431,525723.5312635262,8946282.348455986
901,2021-07-29 16:54:36.820344832,1627577676820344924,4616.71265579,11940.86858522,./Data/gps_0.csv,80.57683646202716,28.407472360046114,525723.4842065575,8946282.379702926
902,2021-07-29 16:54:36.870838016,1627577676870837926,4616.71270686,11940.8687237,./Data/gps_0.csv,80.57683735336681,28.407474776978034,525723.5259600797,8946282.48023548
903,2021-07-29 16:54:36.920568064,1627577676920567989,4616.71274531,11940.8686906,./Data/gps_0.csv,80.5768380244459,28.407474199274077,525723.5135886916,8946282.554863436
904,2021-07-29 16:54:36.968684032,1627577676968683958,4616.71277153,11940.86864557,./Data/gps_0.csv,80.57683848207124,28.407473413352335,525723.497989894,8946282.605580468
905,2021-07-29 16:54:37.020456960,1627577677020457029,4616.71280223,11940.86851118,./Data/gps_0.csv,80.57683901788731,28.40747106780435,525723.4536807446,8946282.664331814
906,2021-07-29 16:54:37.069915904,1627577677069916009,4616.71285541,11940.86861098,./Data/gps_0.csv,80.57683994605341,28.40747280964291,525723.4829987505,8946282.768674726
907,2021-07-29 16:54:37.120208128,1627577677120208024,4616.71290036,11940.8685355,./Data/gps_0.csv,80.57684073057891,28.4074714922684,525723.4568046178,8946282.855634242
908,2021-07-29 16:54:37.168601088,1627577677168601036,4616.71291068,11940.86854669,./Data/gps_0.csv,80.57684091069689,28.407471687570762,525723.4598861904,8946282.8758196
909,2021-07-29 16:54:37.220375040,1627577677220375061,4616.71293368,11940.86841001,./Data/gps_0.csv,80.57684131212261,28.40746930205472,525723.4152102063,8946282.919557007
910,2021-07-29 16:54:37.271127040,1627577677271126985,4616.71296955,11940.86848942,./Data/gps_0.csv,80.57684193817221,28.40747068802068,525723.4388425237,8946282.990029972
911,2021-07-29 16:54:37.320226048,1627577677320225954,4616.71300071,11940.86841319,./Data/gps_0.csv,80.57684248201681,28.40746935755621,525723.4130601754,8946283.050126787
912,2021-07-29 16:54:37.369640192,1627577677369640111,4616.71301407,11940.86843678,./Data/gps_0.csv,80.5768427151928,28.407469769279373,525723.4199528731,8946283.076328592
913,2021-07-29 16:54:37.420471808,1627577677420471906,4616.71303395,11940.86834232,./Data/gps_0.csv,80.57684306216426,28.40746812064134,525723.3888890622,8946283.11431597
914,2021-07-29 16:54:37.470081024,1627577677470081090,4616.71309857,11940.86839563,./Data/gps_0.csv,80.57684418999601,28.40746905107636,525723.4028403503,8946283.240579631
915,2021-07-29 16:54:37.520531968,1627577677520531892,4616.71314681,11940.86833321,./Data/gps_0.csv,80.57684503194284,28.407467961641885,525723.3806560461,8946283.33404759
916,2021-07-29 16:54:37.568676864,1627577677568676948,4616.71314983,11940.86832828,./Data/gps_0.csv,80.57684508465178,28.40746787559712,525723.3789412002,8946283.339891125
917,2021-07-29 16:54:37.620381184,1627577677620381116,4616.7131694,11940.86818531,./Data/gps_0.csv,80.57684542621273,28.407465380299897,525723.3324211361,8946283.37689977
918,2021-07-29 16:54:37.676754944,1627577677676754951,4616.7132165,11940.86829045,./Data/gps_0.csv,80.57684624826281,28.407467215339068,525723.3637291841,8946283.46944277
919,2021-07-29 16:54:37.720401920,1627577677720402002,4616.71325353,11940.86823379,./Data/gps_0.csv,80.57684689455822,28.40746622643553,525723.3439110516,8946283.54112306
920,2021-07-29 16:54:37.779924992,1627577677779925107,4616.71327244,11940.86822075,./Data/gps_0.csv,80.57684722459999,28.4074659988446,525723.3388596528,8946283.577850694
921,2021-07-29 16:54:37.820410880,1627577677820410966,4616.71329798,11940.86809943,./Data/gps_0.csv,80.57684767035707,28.407463881411132,525723.2989624375,8946283.62665365
922,2021-07-29 16:54:37.871151872,1627577677871151924,4616.71334811,11940.86815087,./Data/gps_0.csv,80.57684854529063,28.407464779208482,525723.3130013525,8946283.72468266
923,2021-07-29 16:54:37.920347904,1627577677920347929,4616.71338925,11940.86806161,./Data/gps_0.csv,80.57684926331908,28.40746322132759,525723.2825923658,8946283.804115443
924,2021-07-29 16:54:37.968691200,1627577677968691110,4616.71340591,11940.8681129,./Data/gps_0.csv,80.57684955409094,28.407464116506986,525723.298163413,8946283.836958334
925,2021-07-29 16:54:38.020363008,1627577678020363092,4616.71343153,11940.86800796,./Data/gps_0.csv,80.5768500012443,28.407462284958456,525723.263486369,8946283.886043718
926,2021-07-29 16:54:38.070599936,1627577678070600032,4616.71347583,11940.86806666,./Data/gps_0.csv,80.57685077442515,28.40746330946672,525723.280115862,8946283.972774552
927,2021-07-29 16:54:38.120237056,1627577678120237112,4616.71351328,11940.86798542,./Data/gps_0.csv,80.57685142805096,28.40746189156124,525723.2524388232,8946284.045082817
928,2021-07-29 16:54:38.168303104,1627577678168303012,4616.71355173,11940.86801484,./Data/gps_0.csv,80.57685209913006,28.40746240503711,525723.2600064434,8946284.120194063
929,2021-07-29 16:54:38.220616192,1627577678220616102,4616.71358982,11940.86790695,./Data/gps_0.csv,80.57685276392597,28.407460522001372,525723.2237999392,8946284.193542764
930,2021-07-29 16:54:38.269732096,1627577678269731998,4616.7136082,11940.86797179,./Data/gps_0.csv,80.57685308471748,28.40746165367287,525723.2436111745,8946284.229840206
931,2021-07-29 16:54:38.320358144,1627577678320358037,4616.7136338,11940.86786829,./Data/gps_0.csv,80.57685353152178,28.407459847257115,525723.2093943367,8946284.278897775
932,2021-07-29 16:54:38.368984064,1627577678368983983,4616.71368633,11940.86790874,./Data/gps_0.csv,80.57685444834323,28.40746055324277,525723.2198150078,8946284.381515978
933,2021-07-29 16:54:38.420521984,1627577678420521974,4616.71372899,11940.86781831,./Data/gps_0.csv,80.5768551929007,28.407458974941534,525723.188961154,8946284.463900017
934,2021-07-29 16:54:38.469752064,1627577678469752073,4616.71374344,11940.86784636,./Data/gps_0.csv,80.57685544510076,28.407459464506417,525723.197224783,8946284.492259141
935,2021-07-29 16:54:38.520369920,1627577678520370006,4616.71376822,11940.86772287,./Data/gps_0.csv,80.57685587759335,28.407457309199287,525723.156671423,8946284.539565183
936,2021-07-29 16:54:38.568311808,1627577678568311929,4616.71383356,11940.86778337,./Data/gps_0.csv,80.57685701799149,28.407458365123517,525723.1728817692,8946284.667286666
937,2021-07-29 16:54:38.620256000,1627577678620255947,4616.71388405,11940.86769744,./Data/gps_0.csv,80.57685789920822,28.407456865362093,525723.1430934548,8946284.764954917
938,2021-07-29 16:54:38.675875072,1627577678675874948,4616.71387361,11940.86772843,./Data/gps_0.csv,80.57685771699585,28.407457406239587,525723.1534696515,8946284.744861905
939,2021-07-29 16:54:38.720804864,1627577678720804929,4616.71388548,11940.86759183,./Data/gps_0.csv,80.57685792416642,28.407455022119848,525723.1093446647,8946284.76692356
940,2021-07-29 16:54:38.779599872,1627577678779599905,4616.7139745,11940.86766683,./Data/gps_0.csv,80.57685947785853,28.407456331116776,525723.1290615484,8946284.940875439
941,2021-07-29 16:54:38.820375040,1627577678820374965,4616.71403527,11940.86760893,./Data/gps_0.csv,80.57686053849511,28.40745532057116,525723.1077273377,8946285.058781317
942,2021-07-29 16:54:38.870757120,1627577678870757102,4616.7140148,11940.86761802,./Data/gps_0.csv,80.57686018122622,28.407455479221596,525723.1115926252,8946285.018984953
943,2021-07-29 16:54:38.920311040,1627577678920310974,4616.71402409,11940.86746289,./Data/gps_0.csv,80.5768603433673,28.407452771692334,525723.0616798283,8946285.03587866
944,2021-07-29 16:54:38.968500992,1627577678968501091,4616.71410533,11940.86755569,./Data/gps_0.csv,80.5768617612728,28.407454391357845,525723.0874407664,8946285.194816086
945,2021-07-29 16:54:39.020519936,1627577679020519971,4616.71416021,11940.86750193,./Data/gps_0.csv,80.57686271910949,28.407453453068854,525723.0677049373,8946285.301282817
946,2021-07-29 16:54:39.069792000,1627577679069792032,4616.7141551,11940.86748309,./Data/gps_0.csv,80.57686262992317,28.407453124248832,525723.0619376806,8946285.291185135
947,2021-07-29 16:54:39.120464128,1627577679120464086,4616.71417196,11940.86732612,./Data/gps_0.csv,80.57686292418568,28.40745038460551,525723.0110807389,8946285.322807673
948,2021-07-29 16:54:39.168366848,1627577679168366909,4616.71422803,11940.8674178,./Data/gps_0.csv,80.57686390279179,28.407451984723366,525723.0376726398,8946285.432716262
949,2021-07-29 16:54:39.220484864,1627577679220484972,4616.71426974,11940.86734953,./Data/gps_0.csv,80.57686463076863,28.40745079318708,525723.0139309643,8946285.513421418
950,2021-07-29 16:54:39.270665984,1627577679270665884,4616.71430445,11940.86738612,./Data/gps_0.csv,80.5768652365724,28.407451431803054,525723.0239617972,8946285.581304194
951,2021-07-29 16:54:39.320288000,1627577679320287942,4616.71434172,11940.86728336,./Data/gps_0.csv,80.57686588705661,28.407449638302694,525722.9894301273,8946285.653095558
952,2021-07-29 16:54:39.368606976,1627577679368607044,4616.71436147,11940.86730439,./Data/gps_0.csv,80.57686623175914,28.407450005345453,525722.9952047371,8946285.691722509
953,2021-07-29 16:54:39.420371968,1627577679420372009,4616.71438764,11940.86717429,./Data/gps_0.csv,80.5768666885118,28.407447734672104,525722.9524777468,8946285.741684575
954,2021-07-29 16:54:39.469953024,1627577679469953060,4616.7144368,11940.86724928,./Data/gps_0.csv,80.57686754651566,28.407449043494495,525722.9740730356,8946285.83800648
955,2021-07-29 16:54:39.520338176,1627577679520338058,4616.71447754,11940.86717024,./Data/gps_0.csv,80.57686825756281,28.40744766398626,525722.9469423821,8946285.91673925
956,2021-07-29 16:54:39.568380160,1627577679568380117,4616.71451665,11940.8671894,./Data/gps_0.csv,80.57686894016108,28.407447998391348,525722.9512067193,8946285.993056577
957,2021-07-29 16:54:39.620253952,1627577679620254039,4616.71455635,11940.86706831,./Data/gps_0.csv,80.57686963305679,28.407445884972162,525722.9107145368,8946286.06943883
958,2021-07-29 16:54:39.675987968,1627577679675987958,4616.71458757,11940.86711737,./Data/gps_0.csv,80.57687017794858,28.4074467412307,525722.9248870597,8946286.130621005
959,2021-07-29 16:54:39.720774912,1627577679720774888,4616.71462189,11940.86699358,./Data/gps_0.csv,80.57687077694557,28.40744458068761,525722.88378776,8946286.196504494
960,2021-07-29 16:54:39.779429888,1627577679779429912,4616.7146519,11940.8670735,./Data/gps_0.csv,80.57687130071888,28.407445975554737,525722.9078592993,8946286.255568666
961,2021-07-29 16:54:39.820549120,1627577679820549011,4616.71468349,11940.86698064,./Data/gps_0.csv,80.57687185206841,28.40744435484197,525722.8767530981,8946286.316374397
962,2021-07-29 16:54:39.870661888,1627577679870661973,4616.71473227,11940.86702461,./Data/gps_0.csv,80.57687270344,28.407445122263255,525722.8884733922,8946286.411716444
963,2021-07-29 16:54:39.920332800,1627577679920332908,4616.71477476,11940.86692941,./Data/gps_0.csv,80.5768734450304,28.40744346070983,525722.8561063887,8946286.493732536
964,2021-07-29 16:54:39.968583168,1627577679968583106,4616.71479782,11940.86695967,./Data/gps_0.csv,80.57687384750334,28.407443988846467,525722.8646683879,8946286.538877264
965,2021-07-29 16:54:40.020476928,1627577680020477056,4616.714828,11940.86683271,./Data/gps_0.csv,80.5768743742437,28.407441772976426,525722.8227535556,8946286.59667334
966,2021-07-29 16:54:40.069900032,1627577680069900035,4616.71488556,11940.86688972,./Data/gps_0.csv,80.5768753788552,28.40744276798864,525722.8382181183,8946286.709215794
967,2021-07-29 16:54:40.120285952,1627577680120285987,4616.7149331,11940.86678862,./Data/gps_0.csv,80.57687620858474,28.407441003460775,525722.8037311092,8946286.801021475
968,2021-07-29 16:54:40.168346880,1627577680168346881,4616.71493293,11940.86682899,./Data/gps_0.csv,80.57687620561768,28.407441708050186,525722.8166139652,8946286.801002448
969,2021-07-29 16:54:40.220259840,1627577680220259904,4616.71495023,11940.86669609,./Data/gps_0.csv,80.57687650755965,28.407439388507584,525722.7734127532,8946286.833667992
970,2021-07-29 16:54:40.269913856,1627577680269913911,4616.71503943,11940.86674741,./Data/gps_0.csv,80.57687806439333,28.407440284210594,525722.7855690981,8946287.00778738
971,2021-07-29 16:54:40.320280064,1627577680320280075,4616.7151023,11940.86666571,./Data/gps_0.csv,80.57687916168183,28.407438858276578,525722.7565455139,8946287.129599178
972,2021-07-29 16:54:40.368599040,1627577680368598937,4616.71506688,11940.86669537,./Data/gps_0.csv,80.57687854348622,28.407439375941237,525722.7676766939,8946287.060845736
973,2021-07-29 16:54:40.420541952,1627577680420542001,4616.71506745,11940.8665368,./Data/gps_0.csv,80.5768785534346,28.40743660837265,525722.7170785348,8946287.060730113
974,2021-07-29 16:54:40.469744896,1627577680469744920,4616.71518912,11940.86663388,./Data/gps_0.csv,80.5768806769767,28.407438302738285,525722.7422959538,8946287.298440618
975,2021-07-29 16:54:40.520467968,1627577680520467996,4616.71526644,11940.86659937,./Data/gps_0.csv,80.57688202646527,28.407437700425163,525722.727640135,8946287.448759487
976,2021-07-29 16:54:40.568377856,1627577680568377971,4616.71524414,11940.86657791,./Data/gps_0.csv,80.57688163725685,28.40743732587748,525722.721848764,8946287.40516293
977,2021-07-29 16:54:40.620229888,1627577680620229959,4616.71525832,11940.86638242,./Data/gps_0.csv,80.57688188474454,28.407433913933346,525722.6588336194,8946287.43126826
978,2021-07-29 16:54:40.675930112,1627577680675930023,4616.7153203,11940.86651389,./Data/gps_0.csv,80.5768829664996,28.40743620851771,525722.6978363612,8946287.552994516
979,2021-07-29 16:54:40.720835072,1627577680720834970,4616.71536478,11940.86644949,./Data/gps_0.csv,80.57688374282205,28.407435084525673,525722.6751982173,8946287.639124345
980,2021-07-29 16:54:40.779702784,1627577680779702901,4616.71541742,11940.86643756,./Data/gps_0.csv,80.57688466156338,28.40743487630789,525722.668908644,8946287.741551884
981,2021-07-29 16:54:40.820321024,1627577680820321083,4616.71546707,11940.86630097,./Data/gps_0.csv,80.57688552811935,28.40743249236266,525722.6230035902,8946287.837192593
982,2021-07-29 16:54:40.870702080,1627577680870702028,4616.71545686,11940.86639511,./Data/gps_0.csv,80.57688534992123,28.407434135415627,525722.6535087203,8946287.818035662
983,2021-07-29 16:54:40.920212992,1627577680920212984,4616.71546858,11940.86627031,./Data/gps_0.csv,80.57688555447382,28.40743195724471,525722.6131542105,8946287.839896418
984,2021-07-29 16:54:40.968559104,1627577680968559026,4616.71556494,11940.86630607,./Data/gps_0.csv,80.5768872362731,28.40743258137445,525722.6200101754,8946288.027840085
985,2021-07-29 16:54:41.020406016,1627577681020406007,4616.71563031,11940.86622843,./Data/gps_0.csv,80.57688837719482,28.407431226300844,525722.5921634387,8946288.154552177
986,2021-07-29 16:54:41.069745152,1627577681069745063,4616.71563626,11940.86625808,./Data/gps_0.csv,80.5768884810419,28.407431743790937,525722.6013385596,8946288.166369373
987,2021-07-29 16:54:41.120363008,1627577681120362997,4616.71566396,11940.86609882,./Data/gps_0.csv,80.57688896449811,28.407428964179587,525722.5492397422,8946288.219085827
988,2021-07-29 16:54:41.168344064,1627577681168344020,4616.71571045,11940.86618914,./Data/gps_0.csv,80.57688977590169,28.407430540560966,525722.5758500907,8946288.31032623
989,2021-07-29 16:54:41.220514048,1627577681220514059,4616.71575007,11940.86608935,./Data/gps_0.csv,80.57689046740113,28.407428798896916,525722.5421547943,8946288.38671734
990,2021-07-29 16:54:41.270690048,1627577681270689964,4616.71577909,11940.86616771,./Data/gps_0.csv,80.57689097389569,28.407430166536926,525722.5657755142,8946288.443841355
991,2021-07-29 16:54:41.320360960,1627577681320360898,4616.71581199,11940.86607812,./Data/gps_0.csv,80.576891548109,28.40742860289643,525722.535650422,8946288.507223684
992,2021-07-29 16:54:41.368571904,1627577681368571996,4616.71585519,11940.86604407,./Data/gps_0.csv,80.57689230209124,28.407428008611816,525722.5227519579,8946288.591095231
993,2021-07-29 16:54:41.420360960,1627577681420361042,4616.71589463,11940.86589464,./Data/gps_0.csv,80.5768929904491,28.407425400566297,525722.4732339708,8946288.666752074
994,2021-07-29 16:54:41.469792000,1627577681469791889,4616.71593435,11940.86599506,./Data/gps_0.csv,80.57689368369387,28.40742715322594,525722.5033849799,8946288.744885543
995,2021-07-29 16:54:41.520499968,1627577681520499944,4616.71597396,11940.86589865,./Data/gps_0.csv,80.5768943750188,28.407425470554017,525722.4707681233,8946288.821283307
996,2021-07-29 16:54:41.568417024,1627577681568417072,4616.716004,11940.86591204,./Data/gps_0.csv,80.5768948993157,28.407425704253626,525722.4736204466,8946288.879891625
997,2021-07-29 16:54:41.620311040,1627577681620311021,4616.71603754,11940.86577564,./Data/gps_0.csv,80.57689548469914,28.407423323624528,525722.4285365101,8946288.944158562
998,2021-07-29 16:54:41.676064000,1627577681676064014,4616.71610541,11940.86585275,./Data/gps_0.csv,80.5768966692541,28.40742466944789,525722.4499246852,8946289.076935763
999,2021-07-29 16:54:41.720820992,1627577681720820903,4616.71616071,11940.86575526,./Data/gps_0.csv,80.57689763442117,28.407422967926408,525722.4162227733,8946289.183882456
1000,2021-07-29 16:54:41.768527104,1627577681768527030,4616.71615635,11940.86583698,./Data/gps_0.csv,80.57689755832482,28.40742439420947,525722.4424907301,8946289.176022762
1001,2021-07-29 16:54:41.820411904,1627577681820411920,4616.71617383,11940.86571268,./Data/gps_0.csv,80.57689786340838,28.407422224765213,525722.402023839,8946289.209105356
1002,2021-07-29 16:54:41.870845952,1627577681870846033,4616.71625494,11940.86574452,./Data/gps_0.csv,80.57689927904492,28.407422780478043,525722.4083495184,8946289.367318373
1003,2021-07-29 16:54:41.920444928,1627577681920444965,4616.71631276,11940.86564866,./Data/gps_0.csv,80.5769002881943,28.407421107405412,525722.3750485035,8946289.479185527
1004,2021-07-29 16:54:41.968532992,1627577681968533039,4616.71633627,11940.86567952,./Data/gps_0.csv,80.57690069852121,28.40742164601403,525722.3837806031,8946289.525211295
1005,2021-07-29 16:54:42.020345856,1627577682020345926,4616.71637233,11940.86552748,./Data/gps_0.csv,80.57690132788693,28.407418992415444,525722.3335898356,8946289.5942652
1006,2021-07-29 16:54:42.069956096,1627577682069956064,4616.71639784,11940.86563208,./Data/gps_0.csv,80.57690177312044,28.407420818029834,525722.3657446811,8946289.644756095
1007,2021-07-29 16:54:42.120265984,1627577682120265960,4616.71642722,11940.86553013,./Data/gps_0.csv,80.57690228589816,28.40741903866666,525722.3318439405,8946289.701187458
1008,2021-07-29 16:54:42.168422912,1627577682168422937,4616.71649116,11940.86553417,./Data/gps_0.csv,80.57690340186168,28.407419109177965,525722.3301141472,8946289.825745918
1009,2021-07-29 16:54:42.220271104,1627577682220271110,4616.71654244,11940.86541416,./Data/gps_0.csv,80.57690429686653,28.407417014608342,525722.2894199535,8946289.924689334
1010,2021-07-29 16:54:42.270729984,1627577682270730018,4616.71655386,11940.86550172,./Data/gps_0.csv,80.57690449618313,28.40741854281862,525722.3168055019,8946289.947607335
1011,2021-07-29 16:54:42.320733952,1627577682320734024,4616.71657987,11940.86538408,./Data/gps_0.csv,80.57690495014326,28.407416489613297,525722.278059999,8946289.997354131
1012,2021-07-29 16:54:42.368733952,1627577682368733882,4616.71664126,11940.86544173,./Data/gps_0.csv,80.57690602160089,28.407417495795613,525722.2935478691,8946290.117360698
1013,2021-07-29 16:54:42.420486912,1627577682420486927,4616.71668969,11940.8653484,./Data/gps_0.csv,80.57690686686385,28.40741586687983,525722.2614969985,8946290.210959788
1014,2021-07-29 16:54:42.469654016,1627577682469654083,4616.71672912,11940.86535531,./Data/gps_0.csv,80.57690755504719,28.40741598748204,525722.26183948,8946290.28780564
1015,2021-07-29 16:54:42.520477952,1627577682520478010,4616.71677186,11940.86520451,./Data/gps_0.csv,80.5769083010009,28.407413355525563,525722.2117288932,8946290.369878866
1016,2021-07-29 16:54:42.568312832,1627577682568312883,4616.71678552,11940.86532319,./Data/gps_0.csv,80.57690853941287,28.407415426882324,525722.2489334751,8946290.397399956
1017,2021-07-29 16:54:42.620475136,1627577682620475053,4616.71680983,11940.86522156,./Data/gps_0.csv,80.57690896370241,28.407413653104186,525722.215374141,8946290.443959652
1018,2021-07-29 16:54:42.675782912,1627577682675782918,4616.71687781,11940.86520994,./Data/gps_0.csv,80.57691015017724,28.40741345029693,525722.2084593723,8946290.576265218
1019,2021-07-29 16:54:42.721039104,1627577682721039056,4616.71692981,11940.86508729,./Data/gps_0.csv,80.57691105774845,28.4074113096506,525722.1668892808,8946290.676590478
1020,2021-07-29 16:54:42.779452160,1627577682779452085,4616.71693664,11940.86516122,./Data/gps_0.csv,80.57691117695444,28.407412599972503,525722.1901446041,8946290.690463802
1021,2021-07-29 16:54:42.820332032,1627577682820332050,4616.71696,11940.8650354,./Data/gps_0.csv,80.57691158466335,28.40741040399925,525722.1489154602,8946290.734986333
1022,2021-07-29 16:54:42.870800896,1627577682870800971,4616.71701885,11940.86512273,./Data/gps_0.csv,80.57691261178962,28.407411928195273,525722.1739887596,8946290.850275502
1023,2021-07-29 16:54:42.920548864,1627577682920548915,4616.7170647,11940.86505058,./Data/gps_0.csv,80.57691341202309,28.40741066894023,525722.1488144196,8946290.9390136
1024,2021-07-29 16:54:42.968497152,1627577682968497037,4616.71711537,11940.86504345,./Data/gps_0.csv,80.57691429638142,28.407410544498248,525722.1441487063,8946291.037641544
1025,2021-07-29 16:54:43.020435968,1627577683020436048,4616.71716428,11940.86489869,./Data/gps_0.csv,80.57691515002195,28.407408017959654,525722.0956731878,8946291.131777924
1026,2021-07-29 16:54:43.070027008,1627577683070027112,4616.71716918,11940.86502699,./Data/gps_0.csv,80.57691523554308,28.407410257217066,525722.1363592552,8946291.142312717
1027,2021-07-29 16:54:43.120424960,1627577683120424985,4616.7171902,11940.86492168,./Data/gps_0.csv,80.57691560241129,28.40740841921084,525722.1017816252,8946291.182436489
1028,2021-07-29 16:54:43.168296960,1627577683168297052,4616.71726798,11940.86491903,./Data/gps_0.csv,80.57691695992837,28.407408372959594,525722.0972649815,8946291.333897512
1029,2021-07-29 16:54:43.220286976,1627577683220287084,4616.71732498,11940.86480429,./Data/gps_0.csv,80.57691795476605,28.407406370368818,525722.0579815604,8946291.444021739
1030,2021-07-29 16:54:43.270914048,1627577683270914077,4616.71734552,11940.86486677,./Data/gps_0.csv,80.57691831325668,28.40740746085052,525722.0769380782,8946291.484507654
1031,2021-07-29 16:54:43.320470016,1627577683320470094,4616.7173794,11940.86472757,./Data/gps_0.csv,80.57691890457423,28.407405031352226,525722.0309452459,8946291.549415138
1032,2021-07-29 16:54:43.369097984,1627577683369097948,4616.71738939,11940.86480779,./Data/gps_0.csv,80.57691907893262,28.407406431455342,525722.0560573895,8946291.569491373
1033,2021-07-29 16:54:43.420496896,1627577683420496940,4616.71740813,11940.86470033,./Data/gps_0.csv,80.57691940600732,28.40740455592453,525722.0209017231,8946291.605158085
1034,2021-07-29 16:54:43.470078976,1627577683470078945,4616.71749738,11940.86473915,./Data/gps_0.csv,80.57692096371369,28.407405233461333,525722.0290692461,8946291.779278222
1035,2021-07-29 16:54:43.520480000,1627577683520479917,4616.71756081,11940.86466367,./Data/gps_0.csv,80.57692207077602,28.40740391608682,525722.0020030966,8946291.902228752
1036,2021-07-29 16:54:43.568942080,1627577683568942070,4616.71755,11940.86467997,./Data/gps_0.csv,80.57692188210594,28.407404200575485,525722.0077117508,8946291.881301584
1037,2021-07-29 16:54:43.620637952,1627577683620637893,4616.71756638,11940.86451315,./Data/gps_0.csv,80.57692216799087,28.40740128901723,525721.9537364511,8946291.911913203
1038,2021-07-29 16:54:43.676865024,1627577683676865100,4616.71765131,11940.86459875,./Data/gps_0.csv,80.57692365029901,28.40740278301908,525721.977026939,8946292.077981465
1039,2021-07-29 16:54:43.720259072,1627577683720258951,4616.71771114,11940.86451907,./Data/gps_0.csv,80.57692469452948,28.407401392340745,525721.948791274,8946292.193888301
1040,2021-07-29 16:54:43.779534080,1627577683779534101,4616.71770225,11940.86454256,./Data/gps_0.csv,80.57692453936973,28.40740180231859,525721.9567023239,8946292.17675603
1041,2021-07-29 16:54:43.820269056,1627577683820269107,4616.71771853,11940.86438801,./Data/gps_0.csv,80.57692482350932,28.40739910491223,525721.9066448984,8946292.20726774
1042,2021-07-29 16:54:43.871203840,1627577683871203899,4616.71778692,11940.86446323,./Data/gps_0.csv,80.57692601714001,28.407400417748875,525721.9274057496,8946292.34104306
1043,2021-07-29 16:54:43.920269056,1627577683920269012,4616.71783623,11940.8643838,./Data/gps_0.csv,80.57692687776186,28.40739903143387,525721.8997464051,8946292.436463462
1044,2021-07-29 16:54:43.968908032,1627577683968908071,4616.7178593,11940.86442246,./Data/gps_0.csv,80.57692728040931,28.407399706178126,525721.9109868322,8946292.481692586
1045,2021-07-29 16:54:44.020432896,1627577684020432949,4616.71789198,11940.86430065,./Data/gps_0.csv,80.57692785078291,28.407397580192594,525721.8705966964,8946292.544397417
